empty silica, 18.11.2024, 17:10
Diameter[mm] 1.900e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 1.0000e+06	 1.6985e+03	 1.0500e+00	 6.9569e-03	 3.8685e-09	-2.7828e-08	 1.3174e-11	 1.8235e+06	 2.8814e+02	 1.7077e+03
 3.1646e+05	 1.6985e+03	 1.0532e+00	 1.5385e-02	 2.7073e-09	-9.3618e-09	 1.3214e-11	 2.6055e+06	 2.8814e+02	 1.7104e+03
 1.0014e+05	 1.6985e+03	 1.0597e+00	 3.5942e-02	 2.0015e-09	-3.3252e-09	 1.3295e-11	 3.5244e+06	 2.8814e+02	 1.7128e+03
 3.1691e+04	 1.6985e+03	 1.0699e+00	 9.5264e-02	 1.6788e-09	-1.2324e-09	 1.3424e-11	 4.2019e+06	 2.8815e+02	 1.7153e+03
 1.0029e+04	 1.6985e+03	 1.1004e+00	 2.6927e-01	 1.5016e-09	-5.5988e-10	 1.3806e-11	 4.6975e+06	 2.8815e+02	 1.7180e+03
 3.1737e+03	 1.6985e+03	 1.1937e+00	 7.5985e-01	 1.3410e-09	-3.4186e-10	 1.4977e-11	 5.2604e+06	 2.8815e+02	 1.7206e+03
 1.0043e+03	 1.6985e+03	 1.4831e+00	 2.1250e+00	 1.1868e-09	-2.6977e-10	 1.8607e-11	 5.9438e+06	 2.8814e+02	 1.7232e+03
 3.1783e+02	 1.6985e+03	 2.4021e+00	 5.9852e+00	 1.0578e-09	-2.4780e-10	 3.0137e-11	 6.6687e+06	 2.8815e+02	 1.7257e+03
 1.0058e+02	 1.6985e+03	 5.5634e+00	 1.6601e+01	 9.2848e-10	-2.5522e-10	 6.9799e-11	 7.5974e+06	 2.8815e+02	 1.7281e+03
 3.1829e+01	 1.6985e+03	 1.6423e+01	 4.3899e+01	 7.7695e-10	-2.7296e-10	 2.0604e-10	 9.0791e+06	 2.8815e+02	 1.7309e+03
 1.0072e+01	 1.6985e+03	 4.6231e+01	 1.1134e+02	 6.2359e-10	-2.5333e-10	 5.8002e-10	 1.1312e+07	 2.8815e+02	 1.7340e+03
 3.1874e+00	 1.6985e+03	 1.1881e+02	 2.7917e+02	 4.9481e-10	-2.0881e-10	 1.4906e-09	 1.4256e+07	 2.8815e+02	 1.7362e+03
 1.0087e+00	 1.6985e+03	 2.6960e+02	 6.6206e+02	 3.7134e-10	-1.5066e-10	 3.3825e-09	 1.8996e+07	 2.8815e+02	 1.7396e+03
 1.0000e+06	 1.7371e+03	 1.0501e+00	 6.9347e-03	 3.8561e-09	-2.7858e-08	 1.3175e-11	 1.8293e+06	 2.8814e+02	 1.7465e+03
 3.1646e+05	 1.7371e+03	 1.0532e+00	 1.5474e-02	 2.7229e-09	-9.3644e-09	 1.3214e-11	 2.5906e+06	 2.8815e+02	 1.7490e+03
 1.0014e+05	 1.7371e+03	 1.0598e+00	 3.6231e-02	 2.0176e-09	-3.3313e-09	 1.3297e-11	 3.4962e+06	 2.8814e+02	 1.7514e+03
 3.1691e+04	 1.7371e+03	 1.0704e+00	 9.6068e-02	 1.6929e-09	-1.2409e-09	 1.3430e-11	 4.1667e+06	 2.8815e+02	 1.7542e+03
 1.0029e+04	 1.7371e+03	 1.1027e+00	 2.7008e-01	 1.5062e-09	-5.7298e-10	 1.3835e-11	 4.6834e+06	 2.8815e+02	 1.7567e+03
 3.1737e+03	 1.7371e+03	 1.1983e+00	 7.5480e-01	 1.3320e-09	-3.4996e-10	 1.5034e-11	 5.2956e+06	 2.8815e+02	 1.7593e+03
 1.0043e+03	 1.7371e+03	 1.4870e+00	 2.1018e+00	 1.1738e-09	-2.7196e-10	 1.8656e-11	 6.0096e+06	 2.8815e+02	 1.7618e+03
 3.1783e+02	 1.7371e+03	 2.3961e+00	 5.8915e+00	 1.0412e-09	-2.4674e-10	 3.0062e-11	 6.7747e+06	 2.8815e+02	 1.7643e+03
 1.0058e+02	 1.7371e+03	 5.5148e+00	 1.6314e+01	 9.1241e-10	-2.5250e-10	 6.9190e-11	 7.7312e+06	 2.8815e+02	 1.7669e+03
 3.1829e+01	 1.7371e+03	 1.6442e+01	 4.3773e+01	 7.7472e-10	-2.7330e-10	 2.0628e-10	 9.1052e+06	 2.8814e+02	 1.7699e+03
 1.0072e+01	 1.7371e+03	 4.7258e+01	 1.1262e+02	 6.3074e-10	-2.5909e-10	 5.9291e-10	 1.1184e+07	 2.8815e+02	 1.7730e+03
 3.1874e+00	 1.7371e+03	 1.2194e+02	 2.8409e+02	 5.0353e-10	-2.1436e-10	 1.5299e-09	 1.4009e+07	 2.8814e+02	 1.7751e+03
 1.0087e+00	 1.7371e+03	 2.7207e+02	 6.6177e+02	 3.7118e-10	-1.5204e-10	 3.4134e-09	 1.9004e+07	 2.8814e+02	 1.7784e+03
 1.0000e+06	 1.7760e+03	 1.0501e+00	 7.0313e-03	 3.9098e-09	-2.7868e-08	 1.3175e-11	 1.8042e+06	 2.8814e+02	 1.7852e+03
 3.1646e+05	 1.7760e+03	 1.0533e+00	 1.5712e-02	 2.7648e-09	-9.3769e-09	 1.3215e-11	 2.5514e+06	 2.8815e+02	 1.7878e+03
 1.0014e+05	 1.7760e+03	 1.0598e+00	 3.6645e-02	 2.0406e-09	-3.3312e-09	 1.3297e-11	 3.4567e+06	 2.8815e+02	 1.7903e+03
 3.1691e+04	 1.7760e+03	 1.0705e+00	 9.7253e-02	 1.7138e-09	-1.2418e-09	 1.3430e-11	 4.1159e+06	 2.8814e+02	 1.7928e+03
 1.0029e+04	 1.7760e+03	 1.1030e+00	 2.7355e-01	 1.5255e-09	-5.7413e-10	 1.3838e-11	 4.6240e+06	 2.8815e+02	 1.7955e+03
 3.1737e+03	 1.7760e+03	 1.2001e+00	 7.6392e-01	 1.3481e-09	-3.5304e-10	 1.5056e-11	 5.2324e+06	 2.8814e+02	 1.7981e+03
 1.0043e+03	 1.7760e+03	 1.4908e+00	 2.1290e+00	 1.1890e-09	-2.7411e-10	 1.8704e-11	 5.9328e+06	 2.8815e+02	 1.8007e+03
 3.1783e+02	 1.7760e+03	 2.4184e+00	 5.9780e+00	 1.0565e-09	-2.5068e-10	 3.0342e-11	 6.6768e+06	 2.8815e+02	 1.8032e+03
 1.0058e+02	 1.7760e+03	 5.6082e+00	 1.6644e+01	 9.3085e-10	-2.5772e-10	 7.0361e-11	 7.5780e+06	 2.8814e+02	 1.8056e+03
 3.1829e+01	 1.7760e+03	 1.6761e+01	 4.4300e+01	 7.8405e-10	-2.7894e-10	 2.1028e-10	 8.9968e+06	 2.8814e+02	 1.8084e+03
 1.0072e+01	 1.7760e+03	 4.8015e+01	 1.1337e+02	 6.3497e-10	-2.6332e-10	 6.0240e-10	 1.1109e+07	 2.8815e+02	 1.8115e+03
 3.1874e+00	 1.7760e+03	 1.2012e+02	 2.8104e+02	 4.9812e-10	-2.1113e-10	 1.5070e-09	 1.4161e+07	 2.8815e+02	 1.8136e+03
 1.0087e+00	 1.7760e+03	 2.8461e+02	 6.8142e+02	 3.8220e-10	-1.5907e-10	 3.5707e-09	 1.8456e+07	 2.8814e+02	 1.8169e+03
 1.0000e+06	 1.8145e+03	 1.0502e+00	 7.0219e-03	 3.9046e-09	-2.7916e-08	 1.3176e-11	 1.8066e+06	 2.8815e+02	 1.8237e+03
 3.1646e+05	 1.8145e+03	 1.0533e+00	 1.5719e-02	 2.7660e-09	-9.3777e-09	 1.3215e-11	 2.5502e+06	 2.8814e+02	 1.8262e+03
 1.0014e+05	 1.8145e+03	 1.0598e+00	 3.6979e-02	 2.0592e-09	-3.3296e-09	 1.3296e-11	 3.4255e+06	 2.8814e+02	 1.8287e+03
 3.1691e+04	 1.8145e+03	 1.0701e+00	 9.8681e-02	 1.7390e-09	-1.2361e-09	 1.3426e-11	 4.0564e+06	 2.8815e+02	 1.8317e+03
 1.0029e+04	 1.8145e+03	 1.1015e+00	 2.7936e-01	 1.5579e-09	-5.6598e-10	 1.3819e-11	 4.5279e+06	 2.8814e+02	 1.8342e+03
 3.1737e+03	 1.8145e+03	 1.1980e+00	 7.8688e-01	 1.3887e-09	-3.4948e-10	 1.5031e-11	 5.0797e+06	 2.8815e+02	 1.8368e+03
 1.0043e+03	 1.8145e+03	 1.4961e+00	 2.2075e+00	 1.2328e-09	-2.7705e-10	 1.8770e-11	 5.7217e+06	 2.8815e+02	 1.8392e+03
 3.1783e+02	 1.8145e+03	 2.4565e+00	 6.2243e+00	 1.1000e-09	-2.5740e-10	 3.0819e-11	 6.4126e+06	 2.8815e+02	 1.8417e+03
 1.0058e+02	 1.8145e+03	 5.7701e+00	 1.7259e+01	 9.6527e-10	-2.6678e-10	 7.2392e-11	 7.3078e+06	 2.8815e+02	 1.8443e+03
 3.1829e+01	 1.8145e+03	 1.7239e+01	 4.5445e+01	 8.0432e-10	-2.8741e-10	 2.1628e-10	 8.7701e+06	 2.8814e+02	 1.8470e+03
 1.0072e+01	 1.8145e+03	 4.9216e+01	 1.1615e+02	 6.5055e-10	-2.7005e-10	 6.1747e-10	 1.0843e+07	 2.8814e+02	 1.8500e+03
 3.1874e+00	 1.8145e+03	 1.2402e+02	 2.8817e+02	 5.1075e-10	-2.1804e-10	 1.5559e-09	 1.3811e+07	 2.8815e+02	 1.8522e+03
 1.0087e+00	 1.8145e+03	 2.7841e+02	 6.7191e+02	 3.7687e-10	-1.5560e-10	 3.4930e-09	 1.8717e+07	 2.8814e+02	 1.8556e+03
 1.0000e+06	 1.8531e+03	 1.0502e+00	 7.0502e-03	 3.9204e-09	-2.7933e-08	 1.3176e-11	 1.7993e+06	 2.8814e+02	 1.8624e+03
 3.1646e+05	 1.8531e+03	 1.0534e+00	 1.5739e-02	 2.7695e-09	-9.3938e-09	 1.3216e-11	 2.5470e+06	 2.8814e+02	 1.8650e+03
 1.0014e+05	 1.8531e+03	 1.0600e+00	 3.7062e-02	 2.0638e-09	-3.3390e-09	 1.3298e-11	 3.4179e+06	 2.8814e+02	 1.8677e+03
 3.1691e+04	 1.8531e+03	 1.0709e+00	 9.8669e-02	 1.7388e-09	-1.2488e-09	 1.3435e-11	 4.0569e+06	 2.8814e+02	 1.8703e+03
 1.0029e+04	 1.8531e+03	 1.1044e+00	 2.7723e-01	 1.5460e-09	-5.8237e-10	 1.3856e-11	 4.5626e+06	 2.8814e+02	 1.8731e+03
 3.1737e+03	 1.8531e+03	 1.2045e+00	 7.7195e-01	 1.3623e-09	-3.6090e-10	 1.5112e-11	 5.1779e+06	 2.8814e+02	 1.8757e+03
 1.0043e+03	 1.8531e+03	 1.5013e+00	 2.1433e+00	 1.1969e-09	-2.7994e-10	 1.8835e-11	 5.8933e+06	 2.8814e+02	 1.8783e+03
 3.1783e+02	 1.8531e+03	 2.4359e+00	 6.0136e+00	 1.0628e-09	-2.5377e-10	 3.0561e-11	 6.6372e+06	 2.8815e+02	 1.8807e+03
 1.0058e+02	 1.8531e+03	 5.5830e+00	 1.6641e+01	 9.3071e-10	-2.5632e-10	 7.0045e-11	 7.5791e+06	 2.8815e+02	 1.8835e+03
 3.1829e+01	 1.8531e+03	 1.6963e+01	 4.4580e+01	 7.8900e-10	-2.8252e-10	 2.1282e-10	 8.9404e+06	 2.8815e+02	 1.8862e+03
 1.0072e+01	 1.8531e+03	 4.8744e+01	 1.1479e+02	 6.4293e-10	-2.6741e-10	 6.1155e-10	 1.0972e+07	 2.8815e+02	 1.8894e+03
 3.1874e+00	 1.8531e+03	 1.2651e+02	 2.9121e+02	 5.1615e-10	-2.2245e-10	 1.5872e-09	 1.3666e+07	 2.8815e+02	 1.8915e+03
 1.0087e+00	 1.8531e+03	 2.8328e+02	 6.7842e+02	 3.8052e-10	-1.5833e-10	 3.5540e-09	 1.8538e+07	 2.8815e+02	 1.8949e+03
 1.0000e+06	 1.8926e+03	 1.0502e+00	 7.1791e-03	 3.9920e-09	-2.7934e-08	 1.3176e-11	 1.7670e+06	 2.8815e+02	 1.9018e+03
 3.1646e+05	 1.8926e+03	 1.0534e+00	 1.5902e-02	 2.7982e-09	-9.3991e-09	 1.3216e-11	 2.5209e+06	 2.8815e+02	 1.9043e+03
 1.0014e+05	 1.8926e+03	 1.0600e+00	 3.7286e-02	 2.0763e-09	-3.3438e-09	 1.3300e-11	 3.3973e+06	 2.8815e+02	 1.9070e+03
 3.1691e+04	 1.8926e+03	 1.0711e+00	 9.9305e-02	 1.7500e-09	-1.2531e-09	 1.3438e-11	 4.0309e+06	 2.8815e+02	 1.9097e+03
 1.0029e+04	 1.8926e+03	 1.1053e+00	 2.7846e-01	 1.5529e-09	-5.8712e-10	 1.3867e-11	 4.5425e+06	 2.8815e+02	 1.9123e+03
 3.1737e+03	 1.8926e+03	 1.2055e+00	 7.7409e-01	 1.3661e-09	-3.6262e-10	 1.5124e-11	 5.1636e+06	 2.8815e+02	 1.9149e+03
 1.0043e+03	 1.8926e+03	 1.5025e+00	 2.1525e+00	 1.2021e-09	-2.8062e-10	 1.8850e-11	 5.8680e+06	 2.8815e+02	 1.9175e+03
 3.1783e+02	 1.8926e+03	 2.4382e+00	 6.0229e+00	 1.0644e-09	-2.5418e-10	 3.0590e-11	 6.6270e+06	 2.8815e+02	 1.9199e+03
 1.0058e+02	 1.8926e+03	 5.6312e+00	 1.6624e+01	 9.2972e-10	-2.5901e-10	 7.0649e-11	 7.5872e+06	 2.8815e+02	 1.9227e+03
 3.1829e+01	 1.8926e+03	 1.6934e+01	 4.4749e+01	 7.9200e-10	-2.8202e-10	 2.1246e-10	 8.9065e+06	 2.8815e+02	 1.9254e+03
 1.0072e+01	 1.8926e+03	 4.8654e+01	 1.1483e+02	 6.4315e-10	-2.6690e-10	 6.1043e-10	 1.0968e+07	 2.8814e+02	 1.9285e+03
 3.1874e+00	 1.8926e+03	 1.2633e+02	 2.9115e+02	 5.1603e-10	-2.2214e-10	 1.5850e-09	 1.3670e+07	 2.8815e+02	 1.9306e+03
 1.0087e+00	 1.8926e+03	 2.8613e+02	 6.8280e+02	 3.8297e-10	-1.5993e-10	 3.5898e-09	 1.8419e+07	 2.8815e+02	 1.9340e+03
 1.0000e+06	 1.9315e+03	 1.0503e+00	 7.1187e-03	 3.9584e-09	-2.7996e-08	 1.3178e-11	 1.7820e+06	 2.8815e+02	 1.9410e+03
 3.1646e+05	 1.9315e+03	 1.0534e+00	 1.5875e-02	 2.7936e-09	-9.4044e-09	 1.3217e-11	 2.5251e+06	 2.8814e+02	 1.9435e+03
 1.0014e+05	 1.9315e+03	 1.0601e+00	 3.7485e-02	 2.0874e-09	-3.3466e-09	 1.3300e-11	 3.3793e+06	 2.8814e+02	 1.9460e+03
 3.1691e+04	 1.9315e+03	 1.0713e+00	 9.9823e-02	 1.7591e-09	-1.2572e-09	 1.3441e-11	 4.0100e+06	 2.8814e+02	 1.9486e+03
 1.0029e+04	 1.9315e+03	 1.1064e+00	 2.7944e-01	 1.5583e-09	-5.9344e-10	 1.3881e-11	 4.5266e+06	 2.8815e+02	 1.9513e+03
 3.1737e+03	 1.9315e+03	 1.2095e+00	 7.7359e-01	 1.3652e-09	-3.6973e-10	 1.5175e-11	 5.1670e+06	 2.8815e+02	 1.9538e+03
 1.0043e+03	 1.9315e+03	 1.5085e+00	 2.1431e+00	 1.1969e-09	-2.8398e-10	 1.8926e-11	 5.8938e+06	 2.8815e+02	 1.9566e+03
 3.1783e+02	 1.9315e+03	 2.4420e+00	 6.0042e+00	 1.0611e-09	-2.5485e-10	 3.0638e-11	 6.6476e+06	 2.8815e+02	 1.9590e+03
 1.0058e+02	 1.9315e+03	 5.6003e+00	 1.6561e+01	 9.2620e-10	-2.5728e-10	 7.0262e-11	 7.6160e+06	 2.8815e+02	 1.9615e+03
 3.1829e+01	 1.9315e+03	 1.6918e+01	 4.4693e+01	 7.9101e-10	-2.8174e-10	 2.1226e-10	 8.9177e+06	 2.8815e+02	 1.9643e+03
 1.0072e+01	 1.9315e+03	 4.8866e+01	 1.1524e+02	 6.4544e-10	-2.6809e-10	 6.1308e-10	 1.0929e+07	 2.8815e+02	 1.9673e+03
 3.1874e+00	 1.9315e+03	 1.2398e+02	 2.8810e+02	 5.1062e-10	-2.1797e-10	 1.5555e-09	 1.3814e+07	 2.8815e+02	 1.9693e+03
 1.0087e+00	 1.9315e+03	 2.9677e+02	 6.9993e+02	 3.9258e-10	-1.6589e-10	 3.7233e-09	 1.7968e+07	 2.8815e+02	 1.9727e+03
 1.0000e+06	 1.9702e+03	 1.0502e+00	 7.2152e-03	 4.0121e-09	-2.7921e-08	 1.3176e-11	 1.7582e+06	 2.8815e+02	 1.9794e+03
 3.1646e+05	 1.9702e+03	 1.0535e+00	 1.6129e-02	 2.8382e-09	-9.4113e-09	 1.3217e-11	 2.4854e+06	 2.8815e+02	 1.9822e+03
 1.0014e+05	 1.9702e+03	 1.0601e+00	 3.7957e-02	 2.1137e-09	-3.3440e-09	 1.3300e-11	 3.3373e+06	 2.8815e+02	 1.9847e+03
 3.1691e+04	 1.9702e+03	 1.0707e+00	 1.0143e-01	 1.7874e-09	-1.2459e-09	 1.3433e-11	 3.9465e+06	 2.8815e+02	 1.9874e+03
 1.0029e+04	 1.9702e+03	 1.1032e+00	 2.8673e-01	 1.5990e-09	-5.7523e-10	 1.3840e-11	 4.4115e+06	 2.8815e+02	 1.9898e+03
 3.1737e+03	 1.9702e+03	 1.2015e+00	 8.0723e-01	 1.4246e-09	-3.5554e-10	 1.5074e-11	 4.9516e+06	 2.8815e+02	 1.9926e+03
 1.0043e+03	 1.9702e+03	 1.5030e+00	 2.2633e+00	 1.2640e-09	-2.8093e-10	 1.8857e-11	 5.5806e+06	 2.8815e+02	 1.9951e+03
 3.1783e+02	 1.9702e+03	 2.4909e+00	 6.3755e+00	 1.1267e-09	-2.6348e-10	 3.1251e-11	 6.2604e+06	 2.8815e+02	 1.9976e+03
 1.0058e+02	 1.9702e+03	 5.9222e+00	 1.7646e+01	 9.8689e-10	-2.7529e-10	 7.4301e-11	 7.1477e+06	 2.8814e+02	 2.0002e+03
 3.1829e+01	 1.9702e+03	 1.7748e+01	 4.6571e+01	 8.2425e-10	-2.9642e-10	 2.2267e-10	 8.5580e+06	 2.8815e+02	 2.0029e+03
 1.0072e+01	 1.9702e+03	 5.0811e+01	 1.1953e+02	 6.6949e-10	-2.7898e-10	 6.3748e-10	 1.0536e+07	 2.8814e+02	 2.0060e+03
 3.1874e+00	 1.9702e+03	 1.3121e+02	 3.0027e+02	 5.3220e-10	-2.3079e-10	 1.6462e-09	 1.3254e+07	 2.8814e+02	 2.0081e+03
 1.0087e+00	 1.9702e+03	 3.0357e+02	 7.1488e+02	 4.0097e-10	-1.6971e-10	 3.8086e-09	 1.7592e+07	 2.8814e+02	 2.0115e+03
 1.0000e+06	 2.0090e+03	 1.0503e+00	 7.2611e-03	 4.0376e-09	-2.7969e-08	 1.3177e-11	 1.7471e+06	 2.8815e+02	 2.0185e+03
 3.1646e+05	 2.0090e+03	 1.0535e+00	 1.6170e-02	 2.8453e-09	-9.4133e-09	 1.3217e-11	 2.4791e+06	 2.8815e+02	 2.0210e+03
 1.0014e+05	 2.0090e+03	 1.0601e+00	 3.8250e-02	 2.1300e-09	-3.3440e-09	 1.3300e-11	 3.3117e+06	 2.8815e+02	 2.0235e+03
 3.1691e+04	 2.0090e+03	 1.0710e+00	 1.0232e-01	 1.8031e-09	-1.2507e-09	 1.3437e-11	 3.9121e+06	 2.8815e+02	 2.0262e+03
 1.0029e+04	 2.0090e+03	 1.1042e+00	 2.8849e-01	 1.6088e-09	-5.8087e-10	 1.3853e-11	 4.3845e+06	 2.8815e+02	 2.0290e+03
 3.1737e+03	 2.0090e+03	 1.2029e+00	 8.0901e-01	 1.4277e-09	-3.5812e-10	 1.5092e-11	 4.9408e+06	 2.8815e+02	 2.0316e+03
 1.0043e+03	 2.0090e+03	 1.5046e+00	 2.2649e+00	 1.2649e-09	-2.8181e-10	 1.8877e-11	 5.5767e+06	 2.8815e+02	 2.0342e+03
 3.1783e+02	 2.0090e+03	 2.4854e+00	 6.3850e+00	 1.1284e-09	-2.6252e-10	 3.1183e-11	 6.2511e+06	 2.8815e+02	 2.0367e+03
 1.0058e+02	 2.0090e+03	 5.9136e+00	 1.7683e+01	 9.8897e-10	-2.7481e-10	 7.4193e-11	 7.1327e+06	 2.8815e+02	 2.0391e+03
 3.1829e+01	 2.0090e+03	 1.7824e+01	 4.6878e+01	 8.2968e-10	-2.9777e-10	 2.2363e-10	 8.5021e+06	 2.8815e+02	 2.0420e+03
 1.0072e+01	 2.0090e+03	 5.1809e+01	 1.2112e+02	 6.7839e-10	-2.8457e-10	 6.5000e-10	 1.0398e+07	 2.8814e+02	 2.0450e+03
 3.1874e+00	 2.0090e+03	 1.3424e+02	 3.0571e+02	 5.4185e-10	-2.3616e-10	 1.6842e-09	 1.3018e+07	 2.8815e+02	 2.0471e+03
 1.0087e+00	 2.0090e+03	 3.0178e+02	 7.0784e+02	 3.9702e-10	-1.6871e-10	 3.7862e-09	 1.7767e+07	 2.8814e+02	 2.0504e+03
 1.0000e+06	 2.0480e+03	 1.0504e+00	 7.2223e-03	 4.0160e-09	-2.8023e-08	 1.3178e-11	 1.7565e+06	 2.8815e+02	 2.0577e+03
 3.1646e+05	 2.0480e+03	 1.0535e+00	 1.6150e-02	 2.8420e-09	-9.4201e-09	 1.3218e-11	 2.4821e+06	 2.8814e+02	 2.0602e+03
 1.0014e+05	 2.0480e+03	 1.0602e+00	 3.8362e-02	 2.1362e-09	-3.3505e-09	 1.3301e-11	 3.3020e+06	 2.8814e+02	 2.0629e+03
 3.1691e+04	 2.0480e+03	 1.0715e+00	 1.0263e-01	 1.8086e-09	-1.2603e-09	 1.3443e-11	 3.9003e+06	 2.8814e+02	 2.0654e+03
 1.0029e+04	 2.0480e+03	 1.1069e+00	 2.8774e-01	 1.6046e-09	-5.9618e-10	 1.3887e-11	 4.3961e+06	 2.8814e+02	 2.0681e+03
 3.1737e+03	 2.0480e+03	 1.2106e+00	 7.9901e-01	 1.4101e-09	-3.7164e-10	 1.5188e-11	 5.0026e+06	 2.8814e+02	 2.0707e+03
 1.0043e+03	 2.0480e+03	 1.5159e+00	 2.2180e+00	 1.2387e-09	-2.8810e-10	 1.9018e-11	 5.6948e+06	 2.8814e+02	 2.0732e+03
 3.1783e+02	 2.0480e+03	 2.4783e+00	 6.2347e+00	 1.1019e-09	-2.6125e-10	 3.1092e-11	 6.4018e+06	 2.8814e+02	 2.0758e+03
 1.0058e+02	 2.0480e+03	 5.8492e+00	 1.7292e+01	 9.6709e-10	-2.7120e-10	 7.3384e-11	 7.2940e+06	 2.8814e+02	 2.0783e+03
 3.1829e+01	 2.0480e+03	 1.7657e+01	 4.6205e+01	 8.1777e-10	-2.9480e-10	 2.2152e-10	 8.6259e+06	 2.8815e+02	 2.0811e+03
 1.0072e+01	 2.0480e+03	 5.1246e+01	 1.2026e+02	 6.7353e-10	-2.8142e-10	 6.4294e-10	 1.0473e+07	 2.8815e+02	 2.0840e+03
 3.1874e+00	 2.0480e+03	 1.3019e+02	 2.9912e+02	 5.3016e-10	-2.2898e-10	 1.6334e-09	 1.3305e+07	 2.8815e+02	 2.0863e+03
 1.0087e+00	 2.0480e+03	 3.0887e+02	 7.2222e+02	 4.0509e-10	-1.7268e-10	 3.8751e-09	 1.7414e+07	 2.8815e+02	 2.0896e+03
 1.0000e+06	 2.0871e+03	 1.0503e+00	 7.2432e-03	 4.0277e-09	-2.7978e-08	 1.3177e-11	 1.7514e+06	 2.8815e+02	 2.0964e+03
 3.1646e+05	 2.0871e+03	 1.0535e+00	 1.6317e-02	 2.8713e-09	-9.4197e-09	 1.3218e-11	 2.4567e+06	 2.8816e+02	 2.0992e+03
 1.0014e+05	 2.0871e+03	 1.0601e+00	 3.8681e-02	 2.1540e-09	-3.3447e-09	 1.3300e-11	 3.2748e+06	 2.8816e+02	 2.1018e+03
 3.1691e+04	 2.0871e+03	 1.0709e+00	 1.0392e-01	 1.8313e-09	-1.2494e-09	 1.3436e-11	 3.8518e+06	 2.8815e+02	 2.1047e+03
 1.0029e+04	 2.0871e+03	 1.1041e+00	 2.9394e-01	 1.6392e-09	-5.8077e-10	 1.3853e-11	 4.3033e+06	 2.8815e+02	 2.1071e+03
 3.1737e+03	 2.0871e+03	 1.2047e+00	 8.2630e-01	 1.4582e-09	-3.6125e-10	 1.5114e-11	 4.8373e+06	 2.8815e+02	 2.1098e+03
 1.0043e+03	 2.0871e+03	 1.5172e+00	 2.3368e+00	 1.3050e-09	-2.8883e-10	 1.9035e-11	 5.4052e+06	 2.8815e+02	 2.1147e+03
 3.1783e+02	 2.0871e+03	 2.5381e+00	 6.5711e+00	 1.1613e-09	-2.7184e-10	 3.1844e-11	 6.0741e+06	 2.8815e+02	 2.1172e+03
 1.0058e+02	 2.0871e+03	 6.1119e+00	 1.8245e+01	 1.0204e-09	-2.8590e-10	 7.6681e-11	 6.9129e+06	 2.8815e+02	 2.1197e+03
 3.1829e+01	 2.0871e+03	 1.8408e+01	 4.8416e+01	 8.5689e-10	-3.0810e-10	 2.3095e-10	 8.2320e+06	 2.8815e+02	 2.1225e+03
 1.0072e+01	 2.0871e+03	 5.3179e+01	 1.2336e+02	 6.9089e-10	-2.9225e-10	 6.6720e-10	 1.0210e+07	 2.8816e+02	 2.1256e+03
 3.1874e+00	 2.0871e+03	 1.3743e+02	 3.1061e+02	 5.5052e-10	-2.4181e-10	 1.7242e-09	 1.2813e+07	 2.8815e+02	 2.1276e+03
 1.0087e+00	 2.0871e+03	 3.0418e+02	 7.1681e+02	 4.0205e-10	-1.7005e-10	 3.8163e-09	 1.7545e+07	 2.8815e+02	 2.1310e+03
 1.0000e+06	 2.1285e+03	 1.0504e+00	 7.3203e-03	 4.0705e-09	-2.8034e-08	 1.3179e-11	 1.7329e+06	 2.8815e+02	 2.1376e+03
 3.1646e+05	 2.1285e+03	 1.0536e+00	 1.6318e-02	 2.8715e-09	-9.4298e-09	 1.3218e-11	 2.4565e+06	 2.8815e+02	 2.1404e+03
 1.0014e+05	 2.1285e+03	 1.0602e+00	 3.8946e-02	 2.1688e-09	-3.3501e-09	 1.3301e-11	 3.2525e+06	 2.8814e+02	 2.1429e+03
 3.1691e+04	 2.1285e+03	 1.0714e+00	 1.0445e-01	 1.8407e-09	-1.2580e-09	 1.3442e-11	 3.8322e+06	 2.8815e+02	 2.1454e+03
 1.0029e+04	 2.1285e+03	 1.1062e+00	 2.9382e-01	 1.6386e-09	-5.9208e-10	 1.3878e-11	 4.3050e+06	 2.8814e+02	 2.1480e+03
 3.1737e+03	 2.1285e+03	 1.2101e+00	 8.1846e-01	 1.4444e-09	-3.7080e-10	 1.5182e-11	 4.8837e+06	 2.8815e+02	 2.1506e+03
 1.0043e+03	 2.1285e+03	 1.5197e+00	 2.2773e+00	 1.2718e-09	-2.9025e-10	 1.9067e-11	 5.5464e+06	 2.8815e+02	 2.1533e+03
 3.1783e+02	 2.1285e+03	 2.5121e+00	 6.4069e+00	 1.1323e-09	-2.6724e-10	 3.1517e-11	 6.2298e+06	 2.8815e+02	 2.1557e+03
 1.0058e+02	 2.1285e+03	 5.9876e+00	 1.7800e+01	 9.9551e-10	-2.7894e-10	 7.5121e-11	 7.0858e+06	 2.8814e+02	 2.1585e+03
 3.1829e+01	 2.1285e+03	 1.8313e+01	 4.7822e+01	 8.4639e-10	-3.0641e-10	 2.2976e-10	 8.3342e+06	 2.8814e+02	 2.1614e+03
