, 13.1.2025, 10:56
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 4.7684e-01	 1.6406e+04	 1.9959e+00	 2.0661e-01	 5.4784e-14	-2.6407e-13	 1.5607e-11	 2.0659e+11	 3.2315e+02	 1.6468e+04
 1.0000e-01	 1.6406e+04	 2.4046e+00	 6.2129e-01	 3.4548e-14	-7.8106e-14	 1.8803e-11	 3.2760e+11	 3.2316e+02	 1.6513e+04
 1.0000e+06	 1.6510e+04	 2.0150e-01	 6.6441e-01	 3.6945e-07	 4.4401e-07	 1.5757e-12	 3.0634e+04	 3.2315e+02	 1.6517e+04
 5.0000e+05	 1.6510e+04	 7.3939e-01	 9.2555e-01	 2.5733e-07	 7.2459e-08	 5.7817e-12	 4.3981e+04	 3.2316e+02	 1.6520e+04
 2.5000e+05	 1.6510e+04	 1.2828e+00	 6.7166e-01	 9.3371e-08	-3.9317e-08	 1.0031e-11	 1.2121e+05	 3.2316e+02	 1.6522e+04
 1.2500e+05	 1.6510e+04	 1.5313e+00	 4.7526e-01	 3.3034e-08	-3.6928e-08	 1.1974e-11	 3.4260e+05	 3.2316e+02	 1.6525e+04
 6.2500e+04	 1.6510e+04	 1.6587e+00	 3.4169e-01	 1.1875e-08	-2.2893e-08	 1.2971e-11	 9.5306e+05	 3.2316e+02	 1.6528e+04
 3.1250e+04	 1.6510e+04	 1.6275e+00	 1.1477e-01	 1.9943e-09	-1.0904e-08	 1.2726e-11	 5.6751e+06	 3.2315e+02	 1.6530e+04
 1.5625e+04	 1.6510e+04	 1.6354e+00	 7.3424e-02	 6.3794e-10	-5.5207e-09	 1.2788e-11	 1.7741e+07	 3.2315e+02	 1.6532e+04
 7.8125e+03	 1.6510e+04	 1.6465e+00	 5.0996e-02	 2.2154e-10	-2.8085e-09	 1.2875e-11	 5.1087e+07	 3.2315e+02	 1.6535e+04
 3.9062e+03	 1.6510e+04	 1.6173e+00	 2.7721e-02	 6.0214e-11	-1.3408e-09	 1.2647e-11	 1.8796e+08	 3.2315e+02	 1.6537e+04
 1.9531e+03	 1.6510e+04	 1.6293e+00	 3.4861e-02	 3.7861e-11	-6.8342e-10	 1.2740e-11	 2.9893e+08	 3.2315e+02	 1.6540e+04
 9.7656e+02	 1.6510e+04	 1.6409e+00	 3.9922e-02	 2.1679e-11	-3.4805e-10	 1.2832e-11	 5.2206e+08	 3.2314e+02	 1.6542e+04
 4.8828e+02	 1.6510e+04	 1.6524e+00	 5.4969e-02	 1.4925e-11	-1.7714e-10	 1.2921e-11	 7.5831e+08	 3.2315e+02	 1.6545e+04
 2.4414e+02	 1.6510e+04	 1.6571e+00	 3.1319e-02	 4.2518e-12	-8.9204e-11	 1.2958e-11	 2.6619e+09	 3.2315e+02	 1.6548e+04
 1.2207e+02	 1.6510e+04	 1.6647e+00	 3.8615e-02	 2.6211e-12	-4.5117e-11	 1.3017e-11	 4.3179e+09	 3.2315e+02	 1.6550e+04
 6.1035e+01	 1.6510e+04	 1.6681e+00	 5.1391e-02	 1.7442e-12	-2.2674e-11	 1.3044e-11	 6.4889e+09	 3.2314e+02	 1.6553e+04
 3.0518e+01	 1.6510e+04	 1.6807e+00	 3.4123e-02	 5.7905e-13	-1.1551e-11	 1.3142e-11	 1.9545e+10	 3.2314e+02	 1.6556e+04
 1.5259e+01	 1.6510e+04	 1.6877e+00	 5.9897e-02	 5.0822e-13	-5.8347e-12	 1.3197e-11	 2.2269e+10	 3.2314e+02	 1.6559e+04
 7.6294e+00	 1.6510e+04	 1.6794e+00	 9.2296e-02	 3.9156e-13	-2.8825e-12	 1.3133e-11	 2.8904e+10	 3.2314e+02	 1.6561e+04
 1.9073e+00	 1.6510e+04	 1.8108e+00	 3.1103e-01	 3.2988e-13	-8.5995e-13	 1.4160e-11	 3.4308e+10	 3.2315e+02	 1.6564e+04
 4.7684e-01	 1.6510e+04	 2.0732e+00	 3.6758e-01	 9.7465e-14	-2.8455e-13	 1.6211e-11	 1.1612e+11	 3.2314e+02	 1.6573e+04
 1.0000e-01	 1.6510e+04	 2.3099e+00	 6.2087e-01	 3.4524e-14	-7.2840e-14	 1.8063e-11	 3.2782e+11	 3.2315e+02	 1.6618e+04
 1.0000e+06	 1.6615e+04	 2.0094e-01	 6.6582e-01	 3.7024e-07	 4.4433e-07	 1.5713e-12	 3.0569e+04	 3.2315e+02	 1.6622e+04
 5.0000e+05	 1.6615e+04	 7.4098e-01	 9.2450e-01	 2.5704e-07	 7.2016e-08	 5.7942e-12	 4.4031e+04	 3.2315e+02	 1.6624e+04
 2.5000e+05	 1.6615e+04	 1.2887e+00	 6.6563e-01	 9.2533e-08	-4.0134e-08	 1.0077e-11	 1.2231e+05	 3.2315e+02	 1.6627e+04
 1.2500e+05	 1.6615e+04	 1.5334e+00	 4.5681e-01	 3.1751e-08	-3.7078e-08	 1.1991e-11	 3.5645e+05	 3.2315e+02	 1.6629e+04
 6.2500e+04	 1.6615e+04	 1.6621e+00	 3.2807e-01	 1.1402e-08	-2.3010e-08	 1.2997e-11	 9.9264e+05	 3.2315e+02	 1.6632e+04
 3.1250e+04	 1.6615e+04	 1.6304e+00	 1.1084e-01	 1.9260e-09	-1.0954e-08	 1.2749e-11	 5.8762e+06	 3.2314e+02	 1.6634e+04
 1.5625e+04	 1.6615e+04	 1.6357e+00	 6.6491e-02	 5.7771e-10	-5.5229e-09	 1.2790e-11	 1.9591e+07	 3.2315e+02	 1.6637e+04
 7.8125e+03	 1.6615e+04	 1.6303e+00	 4.8825e-02	 2.1211e-10	-2.7382e-09	 1.2748e-11	 5.3359e+07	 3.2315e+02	 1.6640e+04
 3.9062e+03	 1.6615e+04	 1.6153e+00	 2.6810e-02	 5.8235e-11	-1.3366e-09	 1.2631e-11	 1.9434e+08	 3.2315e+02	 1.6642e+04
 1.9531e+03	 1.6615e+04	 1.6291e+00	 3.3617e-02	 3.6510e-11	-6.8322e-10	 1.2739e-11	 3.0999e+08	 3.2314e+02	 1.6645e+04
 9.7656e+02	 1.6615e+04	 1.6372e+00	 4.0487e-02	 2.1986e-11	-3.4600e-10	 1.2802e-11	 5.1477e+08	 3.2315e+02	 1.6648e+04
 4.8828e+02	 1.6615e+04	 1.6496e+00	 5.9772e-02	 1.6229e-11	-1.7637e-10	 1.2899e-11	 6.9738e+08	 3.2315e+02	 1.6650e+04
 2.4414e+02	 1.6615e+04	 1.6549e+00	 2.6970e-02	 3.6614e-12	-8.8906e-11	 1.2941e-11	 3.0911e+09	 3.2315e+02	 1.6653e+04
 1.2207e+02	 1.6615e+04	 1.6595e+00	 3.4803e-02	 2.3624e-12	-4.4766e-11	 1.2977e-11	 4.7907e+09	 3.2315e+02	 1.6655e+04
 6.1035e+01	 1.6615e+04	 1.6815e+00	 4.4155e-02	 1.4986e-12	-2.3129e-11	 1.3149e-11	 7.5523e+09	 3.2315e+02	 1.6658e+04
 3.0518e+01	 1.6615e+04	 1.6735e+00	 3.5066e-02	 5.9507e-13	-1.1429e-11	 1.3086e-11	 1.9019e+10	 3.2314e+02	 1.6661e+04
 1.5259e+01	 1.6615e+04	 1.6865e+00	 5.9129e-02	 5.0170e-13	-5.8250e-12	 1.3188e-11	 2.2559e+10	 3.2315e+02	 1.6664e+04
 7.6294e+00	 1.6615e+04	 1.7301e+00	 8.3573e-02	 3.5455e-13	-3.0973e-12	 1.3529e-11	 3.1921e+10	 3.2314e+02	 1.6666e+04
 1.9073e+00	 1.6615e+04	 1.8078e+00	 3.1490e-01	 3.3398e-13	-8.5679e-13	 1.4137e-11	 3.3887e+10	 3.2315e+02	 1.6669e+04
 4.7684e-01	 1.6615e+04	 1.9275e+00	 4.6570e-01	 1.2348e-13	-2.4593e-13	 1.5073e-11	 9.1656e+10	 3.2314e+02	 1.6678e+04
 1.0000e-01	 1.6615e+04	 2.3044e+00	 5.7407e-01	 3.1922e-14	-7.2533e-14	 1.8020e-11	 3.5454e+11	 3.2315e+02	 1.6723e+04
 1.0000e+06	 1.6720e+04	 1.7902e-01	 6.4703e-01	 3.5979e-07	 4.5652e-07	 1.3999e-12	 3.1456e+04	 3.2315e+02	 1.6727e+04
 5.0000e+05	 1.6720e+04	 7.1707e-01	 9.2593e-01	 2.5744e-07	 7.8663e-08	 5.6072e-12	 4.3963e+04	 3.2315e+02	 1.6729e+04
 2.5000e+05	 1.6720e+04	 1.2645e+00	 6.8171e-01	 9.4768e-08	-3.6763e-08	 9.8875e-12	 1.1943e+05	 3.2315e+02	 1.6732e+04
 1.2500e+05	 1.6720e+04	 1.5249e+00	 4.7812e-01	 3.3233e-08	-3.6481e-08	 1.1924e-11	 3.4055e+05	 3.2316e+02	 1.6734e+04
 6.2500e+04	 1.6720e+04	 1.6595e+00	 3.4154e-01	 1.1870e-08	-2.2919e-08	 1.2977e-11	 9.5348e+05	 3.2315e+02	 1.6737e+04
 3.1250e+04	 1.6720e+04	 1.6240e+00	 1.1559e-01	 2.0086e-09	-1.0844e-08	 1.2699e-11	 5.6347e+06	 3.2316e+02	 1.6740e+04
 1.5625e+04	 1.6720e+04	 1.6303e+00	 7.4138e-02	 6.4415e-10	-5.4764e-09	 1.2748e-11	 1.7570e+07	 3.2315e+02	 1.6742e+04
 7.8125e+03	 1.6720e+04	 1.6434e+00	 5.0035e-02	 2.1736e-10	-2.7950e-09	 1.2851e-11	 5.2068e+07	 3.2315e+02	 1.6745e+04
 3.9062e+03	 1.6720e+04	 1.6099e+00	 2.8035e-02	 6.0896e-11	-1.3247e-09	 1.2589e-11	 1.8585e+08	 3.2315e+02	 1.6747e+04
 1.9531e+03	 1.6720e+04	 1.6244e+00	 3.3732e-02	 3.6635e-11	-6.7816e-10	 1.2702e-11	 3.0893e+08	 3.2316e+02	 1.6750e+04
 9.7656e+02	 1.6720e+04	 1.6341e+00	 3.9993e-02	 2.1717e-11	-3.4436e-10	 1.2778e-11	 5.2113e+08	 3.2315e+02	 1.6752e+04
 4.8828e+02	 1.6720e+04	 1.6396e+00	 5.6136e-02	 1.5242e-11	-1.7367e-10	 1.2821e-11	 7.4255e+08	 3.2315e+02	 1.6755e+04
 2.4414e+02	 1.6720e+04	 1.6498e+00	 2.4266e-02	 3.2943e-12	-8.8214e-11	 1.2901e-11	 3.4355e+09	 3.2315e+02	 1.6757e+04
 1.2207e+02	 1.6720e+04	 1.6622e+00	 3.8090e-02	 2.5855e-12	-4.4949e-11	 1.2998e-11	 4.3774e+09	 3.2315e+02	 1.6760e+04
 6.1035e+01	 1.6720e+04	 1.6651e+00	 5.3094e-02	 1.8020e-12	-2.2574e-11	 1.3021e-11	 6.2807e+09	 3.2315e+02	 1.6763e+04
 3.0518e+01	 1.6720e+04	 1.6704e+00	 4.3278e-02	 7.3442e-13	-1.1376e-11	 1.3062e-11	 1.5410e+10	 3.2316e+02	 1.6766e+04
 1.5259e+01	 1.6720e+04	 1.6877e+00	 5.7811e-02	 4.9052e-13	-5.8346e-12	 1.3197e-11	 2.3073e+10	 3.2315e+02	 1.6768e+04
 7.6294e+00	 1.6720e+04	 1.7147e+00	 9.4438e-02	 4.0064e-13	-3.0321e-12	 1.3408e-11	 2.8249e+10	 3.2315e+02	 1.6771e+04
 1.9073e+00	 1.6720e+04	 1.8102e+00	 3.2065e-01	 3.4008e-13	-8.5934e-13	 1.4155e-11	 3.3280e+10	 3.2315e+02	 1.6774e+04
 4.7684e-01	 1.6720e+04	 1.9896e+00	 4.3461e-01	 1.1524e-13	-2.6239e-13	 1.5558e-11	 9.8213e+10	 3.2316e+02	 1.6783e+04
 1.0000e-01	 1.6720e+04	 2.2991e+00	 5.6551e-01	 3.1446e-14	-7.2235e-14	 1.7978e-11	 3.5991e+11	 3.2315e+02	 1.6828e+04
 1.0000e+06	 1.6825e+04	 1.6124e-01	 6.3237e-01	 3.5164e-07	 4.6640e-07	 1.2609e-12	 3.2186e+04	 3.2315e+02	 1.6832e+04
 5.0000e+05	 1.6825e+04	 6.9213e-01	 9.2672e-01	 2.5766e-07	 8.5598e-08	 5.4122e-12	 4.3925e+04	 3.2315e+02	 1.6834e+04
 2.5000e+05	 1.6825e+04	 1.2538e+00	 6.8794e-01	 9.5634e-08	-3.5284e-08	 9.8044e-12	 1.1834e+05	 3.2315e+02	 1.6837e+04
 1.2500e+05	 1.6825e+04	 1.5219e+00	 4.8249e-01	 3.3536e-08	-3.6274e-08	 1.1900e-11	 3.3747e+05	 3.2315e+02	 1.6840e+04
 6.2500e+04	 1.6825e+04	 1.6580e+00	 3.4800e-01	 1.2094e-08	-2.2867e-08	 1.2965e-11	 9.3580e+05	 3.2315e+02	 1.6842e+04
 3.1250e+04	 1.6825e+04	 1.6242e+00	 1.1800e-01	 2.0505e-09	-1.0846e-08	 1.2700e-11	 5.5195e+06	 3.2315e+02	 1.6845e+04
 1.5625e+04	 1.6825e+04	 1.6341e+00	 6.9499e-02	 6.0384e-10	-5.5098e-09	 1.2778e-11	 1.8743e+07	 3.2315e+02	 1.6847e+04
 7.8125e+03	 1.6825e+04	 1.6498e+00	 4.8995e-02	 2.1285e-10	-2.8230e-09	 1.2901e-11	 5.3173e+07	 3.2314e+02	 1.6850e+04
 3.9062e+03	 1.6825e+04	 1.6084e+00	 2.9347e-02	 6.3746e-11	-1.3215e-09	 1.2577e-11	 1.7754e+08	 3.2315e+02	 1.6853e+04
 1.9531e+03	 1.6825e+04	 1.6223e+00	 3.0428e-02	 3.3046e-11	-6.7585e-10	 1.2686e-11	 3.4248e+08	 3.2315e+02	 1.6855e+04
 9.7656e+02	 1.6825e+04	 1.6366e+00	 4.0701e-02	 2.2102e-11	-3.4568e-10	 1.2797e-11	 5.1207e+08	 3.2315e+02	 1.6858e+04
 4.8828e+02	 1.6825e+04	 1.6434e+00	 5.7131e-02	 1.5512e-11	-1.7469e-10	 1.2851e-11	 7.2961e+08	 3.2315e+02	 1.6860e+04
 2.4414e+02	 1.6825e+04	 1.6514e+00	 2.7047e-02	 3.6719e-12	-8.8439e-11	 1.2914e-11	 3.0823e+09	 3.2315e+02	 1.6863e+04
 1.2207e+02	 1.6825e+04	 1.6597e+00	 2.7162e-02	 1.8437e-12	-4.4777e-11	 1.2978e-11	 6.1385e+09	 3.2315e+02	 1.6865e+04
 6.1035e+01	 1.6825e+04	 1.6722e+00	 4.9537e-02	 1.6813e-12	-2.2815e-11	 1.3076e-11	 6.7317e+09	 3.2315e+02	 1.6868e+04
 3.0518e+01	 1.6825e+04	 1.6724e+00	 3.4232e-02	 5.8090e-13	-1.1410e-11	 1.3078e-11	 1.9483e+10	 3.2315e+02	 1.6871e+04
 1.5259e+01	 1.6825e+04	 1.7003e+00	 6.4399e-02	 5.4641e-13	-5.9415e-12	 1.3295e-11	 2.0713e+10	 3.2315e+02	 1.6874e+04
 7.6294e+00	 1.6825e+04	 1.7241e+00	 5.7764e-02	 2.4506e-13	-3.0717e-12	 1.3481e-11	 4.6183e+10	 3.2315e+02	 1.6877e+04
 1.9073e+00	 1.6825e+04	 1.8426e+00	 3.2311e-01	 3.4269e-13	-8.9362e-13	 1.4408e-11	 3.3026e+10	 3.2315e+02	 1.6880e+04
 4.7684e-01	 1.6825e+04	 1.9422e+00	 1.6621e-01	 4.4071e-14	-2.4982e-13	 1.5187e-11	 2.5681e+11	 3.2315e+02	 1.6889e+04
 1.0000e-01	 1.6825e+04	 2.3815e+00	 6.1038e-01	 3.3941e-14	-7.6821e-14	 1.8623e-11	 3.3345e+11	 3.2315e+02	 1.6934e+04
 1.0000e+06	 1.6931e+04	 1.8822e-01	 6.5417e-01	 3.6376e-07	 4.5140e-07	 1.4718e-12	 3.1113e+04	 3.2315e+02	 1.6938e+04
 5.0000e+05	 1.6931e+04	 7.3036e-01	 9.2765e-01	 2.5792e-07	 7.4969e-08	 5.7111e-12	 4.3881e+04	 3.2315e+02	 1.6941e+04
 2.5000e+05	 1.6931e+04	 1.2660e+00	 6.8013e-01	 9.4549e-08	-3.6982e-08	 9.8999e-12	 1.1970e+05	 3.2316e+02	 1.6943e+04
 1.2500e+05	 1.6931e+04	 1.5266e+00	 4.7902e-01	 3.3296e-08	-3.6603e-08	 1.1937e-11	 3.3991e+05	 3.2315e+02	 1.6945e+04
 6.2500e+04	 1.6931e+04	 1.6632e+00	 3.4266e-01	 1.1909e-08	-2.3048e-08	 1.3005e-11	 9.5037e+05	 3.2314e+02	 1.6948e+04
 3.1250e+04	 1.6931e+04	 1.6248e+00	 1.1334e-01	 1.9695e-09	-1.0857e-08	 1.2705e-11	 5.7465e+06	 3.2315e+02	 1.6950e+04
 1.5625e+04	 1.6931e+04	 1.6337e+00	 7.7327e-02	 6.7186e-10	-5.5056e-09	 1.2775e-11	 1.6845e+07	 3.2315e+02	 1.6953e+04
 7.8125e+03	 1.6931e+04	 1.6446e+00	 5.4135e-02	 2.3518e-10	-2.8004e-09	 1.2860e-11	 4.8124e+07	 3.2315e+02	 1.6955e+04
 3.9062e+03	 1.6931e+04	 1.6146e+00	 2.5059e-02	 5.4431e-11	-1.3349e-09	 1.2625e-11	 2.0793e+08	 3.2315e+02	 1.6958e+04
 1.9531e+03	 1.6931e+04	 1.6260e+00	 3.1955e-02	 3.4705e-11	-6.7987e-10	 1.2715e-11	 3.2611e+08	 3.2315e+02	 1.6960e+04
 9.7656e+02	 1.6931e+04	 1.6386e+00	 4.0820e-02	 2.2166e-11	-3.4677e-10	 1.2813e-11	 5.1058e+08	 3.2315e+02	 1.6963e+04
 4.8828e+02	 1.6931e+04	 1.6465e+00	 5.6615e-02	 1.5372e-11	-1.7553e-10	 1.2875e-11	 7.3626e+08	 3.2315e+02	 1.6966e+04
 2.4414e+02	 1.6931e+04	 1.6492e+00	 2.6032e-02	 3.5340e-12	-8.8135e-11	 1.2896e-11	 3.2025e+09	 3.2315e+02	 1.6968e+04
 1.2207e+02	 1.6931e+04	 1.6615e+00	 3.5901e-02	 2.4369e-12	-4.4902e-11	 1.2992e-11	 4.6443e+09	 3.2315e+02	 1.6971e+04
 6.1035e+01	 1.6931e+04	 1.6712e+00	 5.3971e-02	 1.8317e-12	-2.2779e-11	 1.3068e-11	 6.1787e+09	 3.2315e+02	 1.6973e+04
 3.0518e+01	 1.6931e+04	 1.6752e+00	 3.8664e-02	 6.5612e-13	-1.1458e-11	 1.3100e-11	 1.7249e+10	 3.2315e+02	 1.6976e+04
 1.5259e+01	 1.6931e+04	 1.6856e+00	 6.2288e-02	 5.2850e-13	-5.8169e-12	 1.3180e-11	 2.1415e+10	 3.2315e+02	 1.6979e+04
 7.6294e+00	 1.6931e+04	 1.7055e+00	 9.7468e-02	 4.1350e-13	-2.9931e-12	 1.3337e-11	 2.7371e+10	 3.2315e+02	 1.6982e+04
 1.9073e+00	 1.6931e+04	 1.8077e+00	 3.0915e-01	 3.2788e-13	-8.5668e-13	 1.4136e-11	 3.4517e+10	 3.2315e+02	 1.6984e+04
 4.7684e-01	 1.6931e+04	 1.8495e+00	 4.3847e-01	 1.1626e-13	-2.2524e-13	 1.4462e-11	 9.7347e+10	 3.2315e+02	 1.6993e+04
 1.0000e-01	 1.6931e+04	 2.3080e+00	 5.5293e-01	 3.0746e-14	-7.2735e-14	 1.8048e-11	 3.6810e+11	 3.2315e+02	 1.7038e+04
 1.0000e+06	 1.7036e+04	 1.8085e-01	 6.4904e-01	 3.6091e-07	 4.5550e-07	 1.4142e-12	 3.1359e+04	 3.2315e+02	 1.7042e+04
 5.0000e+05	 1.7036e+04	 7.1567e-01	 9.2675e-01	 2.5766e-07	 7.9053e-08	 5.5963e-12	 4.3924e+04	 3.2315e+02	 1.7045e+04
 2.5000e+05	 1.7036e+04	 1.2686e+00	 6.7706e-01	 9.4122e-08	-3.7345e-08	 9.9202e-12	 1.2024e+05	 3.2315e+02	 1.7047e+04
 1.2500e+05	 1.7036e+04	 1.5315e+00	 4.7692e-01	 3.3149e-08	-3.6943e-08	 1.1976e-11	 3.4141e+05	 3.2315e+02	 1.7050e+04
 6.2500e+04	 1.7036e+04	 1.6699e+00	 3.3867e-01	 1.1770e-08	-2.3280e-08	 1.3058e-11	 9.6155e+05	 3.2315e+02	 1.7052e+04
 3.1250e+04	 1.7036e+04	 1.6192e+00	 1.1813e-01	 2.0527e-09	-1.0760e-08	 1.2661e-11	 5.5137e+06	 3.2315e+02	 1.7055e+04
 1.5625e+04	 1.7036e+04	 1.6386e+00	 7.6634e-02	 6.6583e-10	-5.5482e-09	 1.2813e-11	 1.6998e+07	 3.2315e+02	 1.7057e+04
 7.8125e+03	 1.7036e+04	 1.6414e+00	 6.0286e-02	 2.6190e-10	-2.7864e-09	 1.2835e-11	 4.3214e+07	 3.2315e+02	 1.7060e+04
 3.9062e+03	 1.7036e+04	 1.6114e+00	 2.5447e-02	 5.5273e-11	-1.3281e-09	 1.2601e-11	 2.0476e+08	 3.2315e+02	 1.7062e+04
 1.9531e+03	 1.7036e+04	 1.6187e+00	 2.9945e-02	 3.2522e-11	-6.7191e-10	 1.2657e-11	 3.4800e+08	 3.2315e+02	 1.7065e+04
 9.7656e+02	 1.7036e+04	 1.6356e+00	 4.0821e-02	 2.2167e-11	-3.4516e-10	 1.2790e-11	 5.1056e+08	 3.2315e+02	 1.7067e+04
 4.8828e+02	 1.7036e+04	 1.6487e+00	 5.6653e-02	 1.5382e-11	-1.7614e-10	 1.2893e-11	 7.3577e+08	 3.2315e+02	 1.7070e+04
 2.4414e+02	 1.7036e+04	 1.6489e+00	 2.7085e-02	 3.6770e-12	-8.8097e-11	 1.2894e-11	 3.0780e+09	 3.2315e+02	 1.7072e+04
 1.2207e+02	 1.7036e+04	 1.6564e+00	 3.2864e-02	 2.2308e-12	-4.4553e-11	 1.2952e-11	 5.0734e+09	 3.2314e+02	 1.7075e+04
 6.1035e+01	 1.7036e+04	 1.6627e+00	 4.6793e-02	 1.5881e-12	-2.2491e-11	 1.3002e-11	 7.1264e+09	 3.2315e+02	 1.7078e+04
 3.0518e+01	 1.7036e+04	 1.6709e+00	 3.4864e-02	 5.9163e-13	-1.1386e-11	 1.3066e-11	 1.9130e+10	 3.2315e+02	 1.7081e+04
 1.5259e+01	 1.7036e+04	 1.6732e+00	 4.9282e-02	 4.1815e-13	-5.7119e-12	 1.3084e-11	 2.7066e+10	 3.2315e+02	 1.7083e+04
 7.6294e+00	 1.7036e+04	 1.7056e+00	 8.1826e-02	 3.4714e-13	-2.9936e-12	 1.3337e-11	 3.2603e+10	 3.2315e+02	 1.7086e+04
 1.9073e+00	 1.7036e+04	 1.7983e+00	 3.2657e-01	 3.4636e-13	-8.4664e-13	 1.4062e-11	 3.2676e+10	 3.2315e+02	 1.7089e+04
 4.7684e-01	 1.7036e+04	 1.8430e+00	 4.0860e-01	 1.0834e-13	-2.2353e-13	 1.4412e-11	 1.0446e+11	 3.2315e+02	 1.7098e+04
 1.0000e-01	 1.7036e+04	 2.3056e+00	 5.4128e-01	 3.0099e-14	-7.2597e-14	 1.8029e-11	 3.7602e+11	 3.2315e+02	 1.7143e+04
 1.0000e+06	 1.7140e+04	 1.8533e-01	 6.5415e-01	 3.6375e-07	 4.5301e-07	 1.4492e-12	 3.1114e+04	 3.2315e+02	 1.7147e+04
 5.0000e+05	 1.7140e+04	 7.2623e-01	 9.2932e-01	 2.5838e-07	 7.6117e-08	 5.6788e-12	 4.3803e+04	 3.2315e+02	 1.7149e+04
 2.5000e+05	 1.7140e+04	 1.2678e+00	 6.7965e-01	 9.4481e-08	-3.7223e-08	 9.9134e-12	 1.1979e+05	 3.2315e+02	 1.7152e+04
 1.2500e+05	 1.7140e+04	 1.5365e+00	 4.7129e-01	 3.2758e-08	-3.7291e-08	 1.2015e-11	 3.4549e+05	 3.2315e+02	 1.7154e+04
 6.2500e+04	 1.7140e+04	 1.6686e+00	 3.3192e-01	 1.1535e-08	-2.3238e-08	 1.3048e-11	 9.8112e+05	 3.2315e+02	 1.7157e+04
 3.1250e+04	 1.7140e+04	 1.6232e+00	 1.1136e-01	 1.9350e-09	-1.0829e-08	 1.2693e-11	 5.8488e+06	 3.2315e+02	 1.7159e+04
 1.5625e+04	 1.7140e+04	 1.6341e+00	 7.7923e-02	 6.7703e-10	-5.5097e-09	 1.2778e-11	 1.6717e+07	 3.2315e+02	 1.7162e+04
 7.8125e+03	 1.7140e+04	 1.6337e+00	 4.9023e-02	 2.1297e-10	-2.7530e-09	 1.2775e-11	 5.3143e+07	 3.2315e+02	 1.7164e+04
 3.9062e+03	 1.7140e+04	 1.6135e+00	 3.0314e-02	 6.5846e-11	-1.3327e-09	 1.2617e-11	 1.7188e+08	 3.2315e+02	 1.7167e+04
 1.9531e+03	 1.7140e+04	 1.6313e+00	 3.0606e-02	 3.3240e-11	-6.8568e-10	 1.2757e-11	 3.4048e+08	 3.2314e+02	 1.7170e+04
 9.7656e+02	 1.7140e+04	 1.6351e+00	 4.0088e-02	 2.1769e-11	-3.4488e-10	 1.2786e-11	 5.1990e+08	 3.2315e+02	 1.7172e+04
 4.8828e+02	 1.7140e+04	 1.6451e+00	 5.5747e-02	 1.5136e-11	-1.7515e-10	 1.2864e-11	 7.4772e+08	 3.2315e+02	 1.7175e+04
 2.4414e+02	 1.7140e+04	 1.6560e+00	 2.7277e-02	 3.7030e-12	-8.9061e-11	 1.2950e-11	 3.0563e+09	 3.2315e+02	 1.7177e+04
 1.2207e+02	 1.7140e+04	 1.6568e+00	 3.7013e-02	 2.5124e-12	-4.4583e-11	 1.2956e-11	 4.5047e+09	 3.2315e+02	 1.7180e+04
 6.1035e+01	 1.7140e+04	 1.6698e+00	 4.1377e-02	 1.4043e-12	-2.2734e-11	 1.3057e-11	 8.0593e+09	 3.2315e+02	 1.7182e+04
 3.0518e+01	 1.7140e+04	 1.6759e+00	 3.8483e-02	 6.5304e-13	-1.1471e-11	 1.3105e-11	 1.7331e+10	 3.2315e+02	 1.7185e+04
 1.5259e+01	 1.7140e+04	 1.6691e+00	 5.4360e-02	 4.6123e-13	-5.6774e-12	 1.3052e-11	 2.4538e+10	 3.2315e+02	 1.7188e+04
 7.6294e+00	 1.7140e+04	 1.7196e+00	 6.5430e-02	 2.7758e-13	-3.0530e-12	 1.3447e-11	 4.0773e+10	 3.2315e+02	 1.7191e+04
 1.9073e+00	 1.7140e+04	 1.8320e+00	 2.9663e-01	 3.1461e-13	-8.8244e-13	 1.4326e-11	 3.5974e+10	 3.2315e+02	 1.7194e+04
 4.7684e-01	 1.7140e+04	 1.9755e+00	 1.9589e-01	 5.1940e-14	-2.5865e-13	 1.5448e-11	 2.1790e+11	 3.2315e+02	 1.7203e+04
 1.0000e-01	 1.7140e+04	 2.3626e+00	 6.0398e-01	 3.3585e-14	-7.5768e-14	 1.8475e-11	 3.3699e+11	 3.2315e+02	 1.7248e+04
 1.0000e+06	 1.7245e+04	 2.0463e-01	 6.6772e-01	 3.7129e-07	 4.4228e-07	 1.6001e-12	 3.0482e+04	 3.2316e+02	 1.7252e+04
 5.0000e+05	 1.7245e+04	 7.5492e-01	 9.2810e-01	 2.5804e-07	 6.8141e-08	 5.9032e-12	 4.3860e+04	 3.2315e+02	 1.7254e+04
 2.5000e+05	 1.7245e+04	 1.2857e+00	 6.7125e-01	 9.3314e-08	-3.9711e-08	 1.0053e-11	 1.2129e+05	 3.2315e+02	 1.7257e+04
 1.2500e+05	 1.7245e+04	 1.5350e+00	 4.5621e-01	 3.1710e-08	-3.7190e-08	 1.2004e-11	 3.5691e+05	 3.2315e+02	 1.7259e+04
