, 10.1.2025, 14:1
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 1.2207e+02	 2.0290e+04	 1.8501e+00	 7.7403e-02	 5.2540e-12	-5.7704e-11	 1.4467e-11	 2.1541e+09	 3.4315e+02	 2.0330e+04
 6.1035e+01	 2.0290e+04	 1.8793e+00	 1.0736e-01	 3.6436e-12	-2.9844e-11	 1.4696e-11	 3.1062e+09	 3.4315e+02	 2.0333e+04
 3.0518e+01	 2.0290e+04	 1.9201e+00	 1.5379e-01	 2.6098e-12	-1.5614e-11	 1.5014e-11	 4.3365e+09	 3.4316e+02	 2.0336e+04
 1.5259e+01	 2.0290e+04	 1.9803e+00	 2.2545e-01	 1.9129e-12	-8.3174e-12	 1.5485e-11	 5.9166e+09	 3.4316e+02	 2.0339e+04
 7.6294e+00	 2.0290e+04	 2.0739e+00	 3.3280e-01	 1.4119e-12	-4.5559e-12	 1.6217e-11	 8.0161e+09	 3.4316e+02	 2.0342e+04
 1.9073e+00	 2.0290e+04	 2.4858e+00	 6.6175e-01	 7.0186e-13	-1.5759e-12	 1.9438e-11	 1.6125e+10	 3.4315e+02	 2.0346e+04
 4.7684e-01	 2.0290e+04	 3.3338e+00	 8.4051e-01	 2.2286e-13	-6.1882e-13	 2.6069e-11	 5.0783e+10	 3.4315e+02	 2.0355e+04
 1.0000e-01	 2.0290e+04	 4.0531e+00	 5.0889e-01	 2.8297e-14	-1.6977e-13	 3.1694e-11	 3.9996e+11	 3.4314e+02	 2.0400e+04
 1.0000e+06	 2.0397e+04	 1.6843e+00	 1.3572e-02	 7.5470e-09	-3.8052e-07	 1.3171e-11	 1.4996e+06	 3.4314e+02	 2.0404e+04
 5.0000e+05	 2.0397e+04	 1.6905e+00	 1.6883e-02	 4.6940e-09	-1.9198e-07	 1.3219e-11	 2.4111e+06	 3.4313e+02	 2.0407e+04
 2.5000e+05	 2.0397e+04	 1.6942e+00	 2.1661e-02	 3.0112e-09	-9.6511e-08	 1.3248e-11	 3.7585e+06	 3.4313e+02	 2.0410e+04
 1.2500e+05	 2.0397e+04	 1.7049e+00	 2.4805e-02	 1.7241e-09	-4.8996e-08	 1.3332e-11	 6.5643e+06	 3.4313e+02	 2.0413e+04
 6.2500e+04	 2.0397e+04	 1.7172e+00	 2.7402e-02	 9.5233e-10	-2.4924e-08	 1.3428e-11	 1.1884e+07	 3.4313e+02	 2.0415e+04
 3.1250e+04	 2.0397e+04	 1.7290e+00	 2.8089e-02	 4.8810e-10	-1.2668e-08	 1.3520e-11	 2.3187e+07	 3.4312e+02	 2.0418e+04
 1.5625e+04	 2.0397e+04	 1.7417e+00	 2.8879e-02	 2.5092e-10	-6.4439e-09	 1.3619e-11	 4.5105e+07	 3.4312e+02	 2.0421e+04
 7.8125e+03	 2.0397e+04	 1.7547e+00	 2.9700e-02	 1.2902e-10	-3.2787e-09	 1.3721e-11	 8.7719e+07	 3.4312e+02	 2.0423e+04
 3.9062e+03	 2.0397e+04	 1.7669e+00	 3.0844e-02	 6.6997e-11	-1.6657e-09	 1.3816e-11	 1.6893e+08	 3.4312e+02	 2.0426e+04
 1.9531e+03	 2.0397e+04	 1.7800e+00	 3.3315e-02	 3.6182e-11	-8.4707e-10	 1.3919e-11	 3.1280e+08	 3.4312e+02	 2.0428e+04
 9.7656e+02	 2.0397e+04	 1.7932e+00	 3.7906e-02	 2.0584e-11	-4.3075e-10	 1.4022e-11	 5.4983e+08	 3.4312e+02	 2.0431e+04
 4.8828e+02	 2.0397e+04	 1.8084e+00	 4.5613e-02	 1.2384e-11	-2.1950e-10	 1.4141e-11	 9.1386e+08	 3.4312e+02	 2.0433e+04
 2.4414e+02	 2.0397e+04	 1.8273e+00	 5.7835e-02	 7.8515e-12	-1.1231e-10	 1.4289e-11	 1.4415e+09	 3.4312e+02	 2.0436e+04
 1.2207e+02	 2.0397e+04	 1.8498e+00	 7.6941e-02	 5.2226e-12	-5.7680e-11	 1.4464e-11	 2.1670e+09	 3.4312e+02	 2.0439e+04
 6.1035e+01	 2.0397e+04	 1.8788e+00	 1.0680e-01	 3.6248e-12	-2.9825e-11	 1.4691e-11	 3.1223e+09	 3.4313e+02	 2.0441e+04
 3.0518e+01	 2.0397e+04	 1.9193e+00	 1.5293e-01	 2.5951e-12	-1.5601e-11	 1.5009e-11	 4.3611e+09	 3.4313e+02	 2.0444e+04
 1.5259e+01	 2.0397e+04	 1.9790e+00	 2.2408e-01	 1.9013e-12	-8.3063e-12	 1.5475e-11	 5.9527e+09	 3.4313e+02	 2.0447e+04
 7.6294e+00	 2.0397e+04	 2.0724e+00	 3.3163e-01	 1.4069e-12	-4.5497e-12	 1.6206e-11	 8.0444e+09	 3.4313e+02	 2.0450e+04
 1.9073e+00	 2.0397e+04	 2.4777e+00	 6.5508e-01	 6.9478e-13	-1.5673e-12	 1.9375e-11	 1.6290e+10	 3.4313e+02	 2.0453e+04
 4.7684e-01	 2.0397e+04	 3.3249e+00	 8.4083e-01	 2.2295e-13	-6.1645e-13	 2.5999e-11	 5.0764e+10	 3.4314e+02	 2.0462e+04
 1.0000e-01	 2.0397e+04	 4.0529e+00	 5.0963e-01	 2.8339e-14	-1.6976e-13	 3.1692e-11	 3.9937e+11	 3.4317e+02	 2.0510e+04
 1.0000e+06	 2.0507e+04	 1.6844e+00	 1.3544e-02	 7.5313e-09	-3.8057e-07	 1.3171e-11	 1.5028e+06	 3.4317e+02	 2.0514e+04
 5.0000e+05	 2.0507e+04	 1.6904e+00	 1.6902e-02	 4.6992e-09	-1.9196e-07	 1.3218e-11	 2.4084e+06	 3.4317e+02	 2.0516e+04
 2.5000e+05	 2.0507e+04	 1.6941e+00	 2.1681e-02	 3.0140e-09	-9.6492e-08	 1.3247e-11	 3.7550e+06	 3.4317e+02	 2.0519e+04
 1.2500e+05	 2.0507e+04	 1.7050e+00	 2.4773e-02	 1.7219e-09	-4.9001e-08	 1.3332e-11	 6.5727e+06	 3.4317e+02	 2.0522e+04
 6.2500e+04	 2.0507e+04	 1.7172e+00	 2.7354e-02	 9.5065e-10	-2.4926e-08	 1.3428e-11	 1.1905e+07	 3.4316e+02	 2.0525e+04
 3.1250e+04	 2.0507e+04	 1.7290e+00	 2.8042e-02	 4.8728e-10	-1.2668e-08	 1.3520e-11	 2.3226e+07	 3.4317e+02	 2.0527e+04
 1.5625e+04	 2.0507e+04	 1.7417e+00	 2.8873e-02	 2.5086e-10	-6.4443e-09	 1.3619e-11	 4.5116e+07	 3.4316e+02	 2.0530e+04
 7.8125e+03	 2.0507e+04	 1.7548e+00	 2.9709e-02	 1.2906e-10	-3.2791e-09	 1.3722e-11	 8.7691e+07	 3.4316e+02	 2.0532e+04
 3.9062e+03	 2.0507e+04	 1.7669e+00	 3.0879e-02	 6.7072e-11	-1.6658e-09	 1.3816e-11	 1.6874e+08	 3.4316e+02	 2.0535e+04
 1.9531e+03	 2.0507e+04	 1.7800e+00	 3.3401e-02	 3.6276e-11	-8.4713e-10	 1.3919e-11	 3.1199e+08	 3.4317e+02	 2.0538e+04
 9.7656e+02	 2.0507e+04	 1.7933e+00	 3.7993e-02	 2.0631e-11	-4.3080e-10	 1.4023e-11	 5.4857e+08	 3.4317e+02	 2.0540e+04
 4.8828e+02	 2.0507e+04	 1.8086e+00	 4.5718e-02	 1.2413e-11	-2.1954e-10	 1.4142e-11	 9.1175e+08	 3.4316e+02	 2.0543e+04
 2.4414e+02	 2.0507e+04	 1.8274e+00	 5.7962e-02	 7.8688e-12	-1.1232e-10	 1.4290e-11	 1.4383e+09	 3.4316e+02	 2.0545e+04
 1.2207e+02	 2.0507e+04	 1.8500e+00	 7.7175e-02	 5.2385e-12	-5.7697e-11	 1.4466e-11	 2.1605e+09	 3.4316e+02	 2.0548e+04
 6.1035e+01	 2.0507e+04	 1.8792e+00	 1.0714e-01	 3.6364e-12	-2.9839e-11	 1.4694e-11	 3.1124e+09	 3.4317e+02	 2.0551e+04
 3.0518e+01	 2.0507e+04	 1.9197e+00	 1.5336e-01	 2.6025e-12	-1.5607e-11	 1.5012e-11	 4.3488e+09	 3.4316e+02	 2.0554e+04
 1.5259e+01	 2.0507e+04	 1.9796e+00	 2.2482e-01	 1.9076e-12	-8.3117e-12	 1.5480e-11	 5.9330e+09	 3.4316e+02	 2.0556e+04
 7.6294e+00	 2.0507e+04	 2.0729e+00	 3.3171e-01	 1.4073e-12	-4.5517e-12	 1.6209e-11	 8.0423e+09	 3.4316e+02	 2.0559e+04
 1.9073e+00	 2.0507e+04	 2.4860e+00	 6.6116e-01	 7.0123e-13	-1.5761e-12	 1.9440e-11	 1.6140e+10	 3.4316e+02	 2.0563e+04
 4.7684e-01	 2.0507e+04	 3.3318e+00	 8.4095e-01	 2.2298e-13	-6.1829e-13	 2.6054e-11	 5.0757e+10	 3.4316e+02	 2.0572e+04
 1.0000e-01	 2.0507e+04	 4.0525e+00	 5.0945e-01	 2.8329e-14	-1.6974e-13	 3.1689e-11	 3.9951e+11	 3.4317e+02	 2.0617e+04
 1.0000e+06	 2.0614e+04	 1.6843e+00	 1.3663e-02	 7.5977e-09	-3.8050e-07	 1.3170e-11	 1.4896e+06	 3.4317e+02	 2.0621e+04
 5.0000e+05	 2.0614e+04	 1.6905e+00	 1.6896e-02	 4.6975e-09	-1.9199e-07	 1.3219e-11	 2.4093e+06	 3.4316e+02	 2.0624e+04
 2.5000e+05	 2.0614e+04	 1.6942e+00	 2.1613e-02	 3.0046e-09	-9.6507e-08	 1.3248e-11	 3.7668e+06	 3.4317e+02	 2.0627e+04
 1.2500e+05	 2.0614e+04	 1.7049e+00	 2.4780e-02	 1.7224e-09	-4.8999e-08	 1.3332e-11	 6.5708e+06	 3.4317e+02	 2.0630e+04
 6.2500e+04	 2.0614e+04	 1.7172e+00	 2.7254e-02	 9.4717e-10	-2.4926e-08	 1.3428e-11	 1.1949e+07	 3.4317e+02	 2.0632e+04
 3.1250e+04	 2.0614e+04	 1.7290e+00	 2.8026e-02	 4.8701e-10	-1.2668e-08	 1.3520e-11	 2.3239e+07	 3.4317e+02	 2.0635e+04
 1.5625e+04	 2.0614e+04	 1.7417e+00	 2.8882e-02	 2.5094e-10	-6.4439e-09	 1.3619e-11	 4.5102e+07	 3.4316e+02	 2.0637e+04
 7.8125e+03	 2.0614e+04	 1.7548e+00	 2.9719e-02	 1.2911e-10	-3.2789e-09	 1.3722e-11	 8.7661e+07	 3.4317e+02	 2.0640e+04
 3.9062e+03	 2.0614e+04	 1.7669e+00	 3.0896e-02	 6.7110e-11	-1.6658e-09	 1.3817e-11	 1.6864e+08	 3.4317e+02	 2.0642e+04
 1.9531e+03	 2.0614e+04	 1.7800e+00	 3.3439e-02	 3.6317e-11	-8.4713e-10	 1.3919e-11	 3.1164e+08	 3.4317e+02	 2.0645e+04
 9.7656e+02	 2.0614e+04	 1.7933e+00	 3.8014e-02	 2.0643e-11	-4.3080e-10	 1.4023e-11	 5.4827e+08	 3.4317e+02	 2.0648e+04
 4.8828e+02	 2.0614e+04	 1.8086e+00	 4.5762e-02	 1.2425e-11	-2.1956e-10	 1.4143e-11	 9.1087e+08	 3.4317e+02	 2.0650e+04
 2.4414e+02	 2.0614e+04	 1.8275e+00	 5.8022e-02	 7.8769e-12	-1.1234e-10	 1.4290e-11	 1.4368e+09	 3.4317e+02	 2.0653e+04
 1.2207e+02	 2.0614e+04	 1.8500e+00	 7.7265e-02	 5.2447e-12	-5.7698e-11	 1.4466e-11	 2.1579e+09	 3.4317e+02	 2.0656e+04
 6.1035e+01	 2.0614e+04	 1.8793e+00	 1.0733e-01	 3.6427e-12	-2.9841e-11	 1.4695e-11	 3.1069e+09	 3.4316e+02	 2.0659e+04
 3.0518e+01	 2.0614e+04	 1.9199e+00	 1.5360e-01	 2.6066e-12	-1.5610e-11	 1.5013e-11	 4.3420e+09	 3.4316e+02	 2.0662e+04
 1.5259e+01	 2.0614e+04	 1.9798e+00	 2.2495e-01	 1.9086e-12	-8.3134e-12	 1.5481e-11	 5.9297e+09	 3.4316e+02	 2.0665e+04
 7.6294e+00	 2.0614e+04	 2.0736e+00	 3.3269e-01	 1.4114e-12	-4.5546e-12	 1.6215e-11	 8.0186e+09	 3.4316e+02	 2.0667e+04
 1.9073e+00	 2.0614e+04	 2.4811e+00	 6.6337e-01	 7.0357e-13	-1.5709e-12	 1.9402e-11	 1.6086e+10	 3.4316e+02	 2.0671e+04
 4.7684e-01	 2.0614e+04	 3.3323e+00	 8.4257e-01	 2.2341e-13	-6.1842e-13	 2.6057e-11	 5.0659e+10	 3.4316e+02	 2.0680e+04
 1.0000e-01	 2.0614e+04	 4.0529e+00	 5.0847e-01	 2.8274e-14	-1.6976e-13	 3.1692e-11	 4.0029e+11	 3.4314e+02	 2.0725e+04
 1.0000e+06	 2.0723e+04	 1.6843e+00	 1.3637e-02	 7.5828e-09	-3.8050e-07	 1.3170e-11	 1.4926e+06	 3.4314e+02	 2.0729e+04
 5.0000e+05	 2.0723e+04	 1.6906e+00	 1.6852e-02	 4.6854e-09	-1.9200e-07	 1.3220e-11	 2.4155e+06	 3.4314e+02	 2.0732e+04
 2.5000e+05	 2.0723e+04	 1.6942e+00	 2.1610e-02	 3.0041e-09	-9.6498e-08	 1.3248e-11	 3.7674e+06	 3.4314e+02	 2.0735e+04
 1.2500e+05	 2.0723e+04	 1.7049e+00	 2.4724e-02	 1.7185e-09	-4.8999e-08	 1.3332e-11	 6.5857e+06	 3.4314e+02	 2.0737e+04
 6.2500e+04	 2.0723e+04	 1.7172e+00	 2.7245e-02	 9.4687e-10	-2.4924e-08	 1.3428e-11	 1.1953e+07	 3.4314e+02	 2.0740e+04
 3.1250e+04	 2.0723e+04	 1.7289e+00	 2.7980e-02	 4.8621e-10	-1.2667e-08	 1.3520e-11	 2.3277e+07	 3.4314e+02	 2.0743e+04
 1.5625e+04	 2.0723e+04	 1.7416e+00	 2.8908e-02	 2.5117e-10	-6.4430e-09	 1.3618e-11	 4.5060e+07	 3.4314e+02	 2.0745e+04
 7.8125e+03	 2.0723e+04	 1.7547e+00	 2.9724e-02	 1.2913e-10	-3.2785e-09	 1.3721e-11	 8.7648e+07	 3.4314e+02	 2.0748e+04
 3.9062e+03	 2.0723e+04	 1.7668e+00	 3.0869e-02	 6.7052e-11	-1.6655e-09	 1.3816e-11	 1.6879e+08	 3.4313e+02	 2.0750e+04
 1.9531e+03	 2.0723e+04	 1.7798e+00	 3.3426e-02	 3.6302e-11	-8.4696e-10	 1.3918e-11	 3.1176e+08	 3.4314e+02	 2.0753e+04
 9.7656e+02	 2.0723e+04	 1.7932e+00	 3.7995e-02	 2.0632e-11	-4.3074e-10	 1.4022e-11	 5.4854e+08	 3.4314e+02	 2.0755e+04
 4.8828e+02	 2.0723e+04	 1.8085e+00	 4.5691e-02	 1.2406e-11	-2.1951e-10	 1.4142e-11	 9.1230e+08	 3.4313e+02	 2.0758e+04
 2.4414e+02	 2.0723e+04	 1.8273e+00	 5.7900e-02	 7.8603e-12	-1.1231e-10	 1.4289e-11	 1.4398e+09	 3.4313e+02	 2.0761e+04
 1.2207e+02	 2.0723e+04	 1.8499e+00	 7.7086e-02	 5.2325e-12	-5.7691e-11	 1.4466e-11	 2.1630e+09	 3.4314e+02	 2.0763e+04
 6.1035e+01	 2.0723e+04	 1.8790e+00	 1.0694e-01	 3.6294e-12	-2.9832e-11	 1.4693e-11	 3.1184e+09	 3.4313e+02	 2.0766e+04
 3.0518e+01	 2.0723e+04	 1.9195e+00	 1.5309e-01	 2.5979e-12	-1.5603e-11	 1.5009e-11	 4.3565e+09	 3.4313e+02	 2.0769e+04
 1.5259e+01	 2.0723e+04	 1.9792e+00	 2.2415e-01	 1.9019e-12	-8.3087e-12	 1.5477e-11	 5.9508e+09	 3.4314e+02	 2.0772e+04
 7.6294e+00	 2.0723e+04	 2.0725e+00	 3.3134e-01	 1.4057e-12	-4.5501e-12	 1.6206e-11	 8.0513e+09	 3.4314e+02	 2.0774e+04
 1.9073e+00	 2.0723e+04	 2.4830e+00	 6.5846e-01	 6.9836e-13	-1.5729e-12	 1.9416e-11	 1.6206e+10	 3.4313e+02	 2.0778e+04
 4.7684e-01	 2.0723e+04	 3.3277e+00	 8.4205e-01	 2.2327e-13	-6.1718e-13	 2.6021e-11	 5.0690e+10	 3.4314e+02	 2.0788e+04
 1.0000e-01	 2.0723e+04	 4.0519e+00	 5.0992e-01	 2.8355e-14	-1.6971e-13	 3.1685e-11	 3.9914e+11	 3.4315e+02	 2.0833e+04
 1.0000e+06	 2.0830e+04	 1.6845e+00	 1.3583e-02	 7.5528e-09	-3.8061e-07	 1.3172e-11	 1.4985e+06	 3.4314e+02	 2.0837e+04
 5.0000e+05	 2.0830e+04	 1.6906e+00	 1.6824e-02	 4.6775e-09	-1.9200e-07	 1.3220e-11	 2.4196e+06	 3.4314e+02	 2.0839e+04
 2.5000e+05	 2.0830e+04	 1.6942e+00	 2.1517e-02	 2.9911e-09	-9.6505e-08	 1.3248e-11	 3.7838e+06	 3.4314e+02	 2.0842e+04
 1.2500e+05	 2.0830e+04	 1.7048e+00	 2.4623e-02	 1.7115e-09	-4.8991e-08	 1.3331e-11	 6.6129e+06	 3.4314e+02	 2.0845e+04
 6.2500e+04	 2.0830e+04	 1.7171e+00	 2.7211e-02	 9.4570e-10	-2.4923e-08	 1.3427e-11	 1.1968e+07	 3.4315e+02	 2.0847e+04
 3.1250e+04	 2.0830e+04	 1.7288e+00	 2.7929e-02	 4.8532e-10	-1.2665e-08	 1.3519e-11	 2.3320e+07	 3.4315e+02	 2.0850e+04
 1.5625e+04	 2.0830e+04	 1.7415e+00	 2.8809e-02	 2.5031e-10	-6.4423e-09	 1.3618e-11	 4.5215e+07	 3.4315e+02	 2.0853e+04
 7.8125e+03	 2.0830e+04	 1.7546e+00	 2.9700e-02	 1.2902e-10	-3.2780e-09	 1.3720e-11	 8.7719e+07	 3.4314e+02	 2.0855e+04
 3.9062e+03	 2.0830e+04	 1.7667e+00	 3.0875e-02	 6.7064e-11	-1.6654e-09	 1.3815e-11	 1.6876e+08	 3.4315e+02	 2.0858e+04
 1.9531e+03	 2.0830e+04	 1.7798e+00	 3.3363e-02	 3.6235e-11	-8.4688e-10	 1.3917e-11	 3.1235e+08	 3.4315e+02	 2.0860e+04
 9.7656e+02	 2.0830e+04	 1.7931e+00	 3.7984e-02	 2.0626e-11	-4.3069e-10	 1.4022e-11	 5.4870e+08	 3.4315e+02	 2.0863e+04
 4.8828e+02	 2.0830e+04	 1.8084e+00	 4.5689e-02	 1.2405e-11	-2.1949e-10	 1.4141e-11	 9.1232e+08	 3.4315e+02	 2.0865e+04
 2.4414e+02	 2.0830e+04	 1.8272e+00	 5.7925e-02	 7.8638e-12	-1.1230e-10	 1.4288e-11	 1.4392e+09	 3.4315e+02	 2.0868e+04
 1.2207e+02	 2.0830e+04	 1.8496e+00	 7.6983e-02	 5.2255e-12	-5.7671e-11	 1.4463e-11	 2.1659e+09	 3.4314e+02	 2.0871e+04
 6.1035e+01	 2.0830e+04	 1.8789e+00	 1.0689e-01	 3.6276e-12	-2.9828e-11	 1.4692e-11	 3.1199e+09	 3.4314e+02	 2.0874e+04
 3.0518e+01	 2.0830e+04	 1.9193e+00	 1.5291e-01	 2.5948e-12	-1.5600e-11	 1.5008e-11	 4.3616e+09	 3.4315e+02	 2.0877e+04
 1.5259e+01	 2.0830e+04	 1.9791e+00	 2.2412e-01	 1.9016e-12	-8.3079e-12	 1.5476e-11	 5.9517e+09	 3.4315e+02	 2.0879e+04
 7.6294e+00	 2.0830e+04	 2.0726e+00	 3.3082e-01	 1.4035e-12	-4.5506e-12	 1.6207e-11	 8.0640e+09	 3.4315e+02	 2.0882e+04
 1.9073e+00	 2.0830e+04	 2.4727e+00	 6.6300e-01	 7.0318e-13	-1.5619e-12	 1.9335e-11	 1.6095e+10	 3.4315e+02	 2.0886e+04
 4.7684e-01	 2.0830e+04	 3.3290e+00	 8.4284e-01	 2.2348e-13	-6.1754e-13	 2.6032e-11	 5.0643e+10	 3.4315e+02	 2.0896e+04
 1.0000e-01	 2.0830e+04	 4.0523e+00	 5.0969e-01	 2.8342e-14	-1.6973e-13	 3.1688e-11	 3.9933e+11	 3.4317e+02	 2.0941e+04
 1.0000e+06	 2.0938e+04	 1.6845e+00	 1.3616e-02	 7.5716e-09	-3.8063e-07	 1.3172e-11	 1.4948e+06	 3.4316e+02	 2.0945e+04
 5.0000e+05	 2.0938e+04	 1.6905e+00	 1.6823e-02	 4.6774e-09	-1.9198e-07	 1.3219e-11	 2.4197e+06	 3.4317e+02	 2.0947e+04
 2.5000e+05	 2.0938e+04	 1.6942e+00	 2.1552e-02	 2.9961e-09	-9.6501e-08	 1.3248e-11	 3.7775e+06	 3.4316e+02	 2.0950e+04
 1.2500e+05	 2.0938e+04	 1.7049e+00	 2.4649e-02	 1.7133e-09	-4.8995e-08	 1.3332e-11	 6.6059e+06	 3.4316e+02	 2.0952e+04
 6.2500e+04	 2.0938e+04	 1.7170e+00	 2.7227e-02	 9.4623e-10	-2.4920e-08	 1.3427e-11	 1.1961e+07	 3.4316e+02	 2.0955e+04
 3.1250e+04	 2.0938e+04	 1.7288e+00	 2.7998e-02	 4.8651e-10	-1.2665e-08	 1.3519e-11	 2.3263e+07	 3.4317e+02	 2.0958e+04
 1.5625e+04	 2.0938e+04	 1.7414e+00	 2.8793e-02	 2.5017e-10	-6.4418e-09	 1.3617e-11	 4.5241e+07	 3.4317e+02	 2.0961e+04
 7.8125e+03	 2.0938e+04	 1.7547e+00	 2.9769e-02	 1.2932e-10	-3.2784e-09	 1.3721e-11	 8.7515e+07	 3.4317e+02	 2.0963e+04
 3.9062e+03	 2.0938e+04	 1.7667e+00	 3.0841e-02	 6.6990e-11	-1.6654e-09	 1.3815e-11	 1.6895e+08	 3.4316e+02	 2.0966e+04
 1.9531e+03	 2.0938e+04	 1.7797e+00	 3.3467e-02	 3.6347e-11	-8.4683e-10	 1.3917e-11	 3.1138e+08	 3.4317e+02	 2.0968e+04
 9.7656e+02	 2.0938e+04	 1.7931e+00	 3.8031e-02	 2.0652e-11	-4.3069e-10	 1.4022e-11	 5.4802e+08	 3.4316e+02	 2.0971e+04
 4.8828e+02	 2.0938e+04	 1.8085e+00	 4.5769e-02	 1.2427e-11	-2.1951e-10	 1.4141e-11	 9.1073e+08	 3.4316e+02	 2.0973e+04
 2.4414e+02	 2.0938e+04	 1.8273e+00	 5.7972e-02	 7.8701e-12	-1.1231e-10	 1.4289e-11	 1.4381e+09	 3.4316e+02	 2.0976e+04
 1.2207e+02	 2.0938e+04	 1.8498e+00	 7.7201e-02	 5.2403e-12	-5.7684e-11	 1.4465e-11	 2.1598e+09	 3.4316e+02	 2.0979e+04
 6.1035e+01	 2.0938e+04	 1.8790e+00	 1.0707e-01	 3.6339e-12	-2.9834e-11	 1.4693e-11	 3.1145e+09	 3.4316e+02	 2.0982e+04
 3.0518e+01	 2.0938e+04	 1.9196e+00	 1.5318e-01	 2.5995e-12	-1.5605e-11	 1.5010e-11	 4.3538e+09	 3.4316e+02	 2.0985e+04
 1.5259e+01	 2.0938e+04	 1.9795e+00	 2.2450e-01	 1.9048e-12	-8.3105e-12	 1.5479e-11	 5.9416e+09	 3.4316e+02	 2.0988e+04
 7.6294e+00	 2.0938e+04	 2.0729e+00	 3.3200e-01	 1.4085e-12	-4.5516e-12	 1.6209e-11	 8.0355e+09	 3.4316e+02	 2.0990e+04
 1.9073e+00	 2.0938e+04	 2.4803e+00	 6.5662e-01	 6.9642e-13	-1.5700e-12	 1.9395e-11	 1.6251e+10	 3.4316e+02	 2.0994e+04
 4.7684e-01	 2.0938e+04	 3.3261e+00	 8.3997e-01	 2.2272e-13	-6.1676e-13	 2.6009e-11	 5.0816e+10	 3.4316e+02	 2.1003e+04
 1.0000e-01	 2.0938e+04	 4.0522e+00	 5.0952e-01	 2.8332e-14	-1.6972e-13	 3.1687e-11	 3.9946e+11	 3.4315e+02	 2.1050e+04
 1.0000e+06	 2.1048e+04	 1.6846e+00	 1.3511e-02	 7.5128e-09	-3.8066e-07	 1.3173e-11	 1.5064e+06	 3.4315e+02	 2.1054e+04
 5.0000e+05	 2.1048e+04	 1.6905e+00	 1.6818e-02	 4.6758e-09	-1.9198e-07	 1.3219e-11	 2.4205e+06	 3.4314e+02	 2.1057e+04
 2.5000e+05	 2.1048e+04	 1.6942e+00	 2.1524e-02	 2.9922e-09	-9.6499e-08	 1.3248e-11	 3.7824e+06	 3.4314e+02	 2.1060e+04
 1.2500e+05	 2.1048e+04	 1.7049e+00	 2.4584e-02	 1.7088e-09	-4.8995e-08	 1.3332e-11	 6.6233e+06	 3.4314e+02	 2.1062e+04
 6.2500e+04	 2.1048e+04	 1.7171e+00	 2.7103e-02	 9.4192e-10	-2.4920e-08	 1.3427e-11	 1.2016e+07	 3.4314e+02	 2.1065e+04
 3.1250e+04	 2.1048e+04	 1.7287e+00	 2.7874e-02	 4.8437e-10	-1.2663e-08	 1.3518e-11	 2.3366e+07	 3.4314e+02	 2.1067e+04
 1.5625e+04	 2.1048e+04	 1.7413e+00	 2.8803e-02	 2.5025e-10	-6.4411e-09	 1.3617e-11	 4.5225e+07	 3.4313e+02	 2.1070e+04
 7.8125e+03	 2.1048e+04	 1.7544e+00	 2.9706e-02	 1.2905e-10	-3.2771e-09	 1.3718e-11	 8.7700e+07	 3.4313e+02	 2.1073e+04
 3.9062e+03	 2.1048e+04	 1.7665e+00	 3.0882e-02	 6.7079e-11	-1.6649e-09	 1.3813e-11	 1.6872e+08	 3.4313e+02	 2.1076e+04
 1.9531e+03	 2.1048e+04	 1.7796e+00	 3.3413e-02	 3.6288e-11	-8.4671e-10	 1.3916e-11	 3.1188e+08	 3.4312e+02	 2.1078e+04
 9.7656e+02	 2.1048e+04	 1.7929e+00	 3.7992e-02	 2.0631e-11	-4.3057e-10	 1.4020e-11	 5.4858e+08	 3.4311e+02	 2.1081e+04
 4.8828e+02	 2.1048e+04	 1.8081e+00	 4.5596e-02	 1.2380e-11	-2.1942e-10	 1.4139e-11	 9.1420e+08	 3.4310e+02	 2.1083e+04
 2.4414e+02	 2.1048e+04	 1.8269e+00	 5.7739e-02	 7.8385e-12	-1.1226e-10	 1.4286e-11	 1.4439e+09	 3.4310e+02	 2.1086e+04
 1.2207e+02	 2.1048e+04	 1.8493e+00	 7.6839e-02	 5.2157e-12	-5.7650e-11	 1.4461e-11	 2.1699e+09	 3.4309e+02	 2.1089e+04
 6.1035e+01	 2.1048e+04	 1.8783e+00	 1.0634e-01	 3.6092e-12	-2.9810e-11	 1.4688e-11	 3.1358e+09	 3.4309e+02	 2.1091e+04
 3.0518e+01	 2.1048e+04	 1.9185e+00	 1.5208e-01	 2.5808e-12	-1.5587e-11	 1.5002e-11	 4.3854e+09	 3.4309e+02	 2.1094e+04
 1.5259e+01	 2.1048e+04	 1.9778e+00	 2.2278e-01	 1.8903e-12	-8.2966e-12	 1.5466e-11	 5.9873e+09	 3.4309e+02	 2.1097e+04
 7.6294e+00	 2.1048e+04	 2.0698e+00	 3.2902e-01	 1.3958e-12	-4.5384e-12	 1.6185e-11	 8.1081e+09	 3.4308e+02	 2.1100e+04
 1.9073e+00	 2.1048e+04	 2.4727e+00	 6.6189e-01	 7.0201e-13	-1.5620e-12	 1.9336e-11	 1.6122e+10	 3.4308e+02	 2.1103e+04
