, 20.12.2024, 17:18
Diameter[mm] 1.500e+01  Thickness[mm] 2.000e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	 Sig' [S/cm]	 Sig'' [S/cm]	  Cp' [F]	 Zp' [Ohms]	M Temp [K]	M Time M[s]
 6.2500e+04	 1.4320e+04	 2.9497e+00	 4.5102e-01	 1.5675e-08	-6.7759e-08	 2.3065e-11	 7.2203e+05	 3.0316e+02	 1.4340e+04
 3.1250e+04	 1.4320e+04	 3.1676e+00	 5.5701e-01	 9.6791e-09	-3.7665e-08	 2.4769e-11	 1.1693e+06	 3.0315e+02	 1.4342e+04
 1.5625e+04	 1.4320e+04	 3.4375e+00	 6.6553e-01	 5.7824e-09	-2.1178e-08	 2.6880e-11	 1.9573e+06	 3.0315e+02	 1.4345e+04
 7.8125e+03	 1.4320e+04	 3.7605e+00	 7.7099e-01	 3.3494e-09	-1.1992e-08	 2.9406e-11	 3.3791e+06	 3.0315e+02	 1.4347e+04
 3.9062e+03	 1.4320e+04	 4.1340e+00	 8.6223e-01	 1.8729e-09	-6.8074e-09	 3.2326e-11	 6.0430e+06	 3.0315e+02	 1.4350e+04
 1.9531e+03	 1.4320e+04	 4.5530e+00	 9.3305e-01	 1.0134e-09	-3.8587e-09	 3.5602e-11	 1.1169e+07	 3.0315e+02	 1.4352e+04
 9.7656e+02	 1.4320e+04	 4.9564e+00	 9.9800e-01	 5.4194e-10	-2.1484e-09	 3.8757e-11	 2.0884e+07	 3.0315e+02	 1.4355e+04
 4.8828e+02	 1.4320e+04	 5.3527e+00	 1.1159e+00	 3.0297e-10	-1.1818e-09	 4.1856e-11	 3.7355e+07	 3.0315e+02	 1.4358e+04
 2.4414e+02	 1.4320e+04	 5.7698e+00	 1.3559e+00	 1.8407e-10	-6.4754e-10	 4.5118e-11	 6.1486e+07	 3.0315e+02	 1.4363e+04
 1.2207e+02	 1.4320e+04	 6.2592e+00	 1.7997e+00	 1.2216e-10	-3.5699e-10	 4.8945e-11	 9.2643e+07	 3.0314e+02	 1.4366e+04
 6.1035e+01	 1.4320e+04	 6.8855e+00	 2.5728e+00	 8.7318e-11	-1.9975e-10	 5.3842e-11	 1.2961e+08	 3.0315e+02	 1.4368e+04
 3.0518e+01	 1.4320e+04	 7.7341e+00	 3.8964e+00	 6.6120e-11	-1.1428e-10	 6.0478e-11	 1.7117e+08	 3.0315e+02	 1.4371e+04
 1.5259e+01	 1.4320e+04	 8.9483e+00	 6.1624e+00	 5.2287e-11	-6.7440e-11	 6.9972e-11	 2.1646e+08	 3.0314e+02	 1.4374e+04
 7.6294e+00	 1.4320e+04	 1.0762e+01	 1.0087e+01	 4.2793e-11	-4.1413e-11	 8.4152e-11	 2.6448e+08	 3.0315e+02	 1.4376e+04
 1.9073e+00	 1.4320e+04	 1.8132e+01	 2.8916e+01	 3.0668e-11	-1.8171e-11	 1.4179e-10	 3.6904e+08	 3.0315e+02	 1.4379e+04
 4.7684e-01	 1.4320e+04	 4.0048e+01	 8.8424e+01	 2.3446e-11	-1.0354e-11	 3.1316e-10	 4.8272e+08	 3.0315e+02	 1.4390e+04
 1.0000e-01	 1.4320e+04	 1.1663e+02	 3.0421e+02	 1.6916e-11	-6.4295e-12	 9.1197e-10	 6.6905e+08	 3.0314e+02	 1.4431e+04
 1.0000e+06	 1.4428e+04	 2.5010e+00	 1.5767e-01	 8.7673e-08	-8.3464e-07	 1.9557e-11	 1.2909e+05	 3.0315e+02	 1.4438e+04
 5.0000e+05	 1.4428e+04	 2.5678e+00	 2.0503e-01	 5.7005e-08	-4.3590e-07	 2.0079e-11	 1.9854e+05	 3.0314e+02	 1.4440e+04
 2.5000e+05	 1.4428e+04	 2.6574e+00	 2.7090e-01	 3.7660e-08	-2.3041e-07	 2.0780e-11	 3.0053e+05	 3.0314e+02	 1.4443e+04
 1.2500e+05	 1.4428e+04	 2.7825e+00	 3.5408e-01	 2.4612e-08	-1.2390e-07	 2.1758e-11	 4.5985e+05	 3.0314e+02	 1.4446e+04
 6.2500e+04	 1.4428e+04	 2.9516e+00	 4.5161e-01	 1.5695e-08	-6.7826e-08	 2.3080e-11	 7.2109e+05	 3.0315e+02	 1.4448e+04
 3.1250e+04	 1.4428e+04	 3.1698e+00	 5.5751e-01	 9.6878e-09	-3.7704e-08	 2.4786e-11	 1.1682e+06	 3.0315e+02	 1.4451e+04
 1.5625e+04	 1.4428e+04	 3.4399e+00	 6.6591e-01	 5.7857e-09	-2.1199e-08	 2.6899e-11	 1.9561e+06	 3.0315e+02	 1.4453e+04
 7.8125e+03	 1.4428e+04	 3.7632e+00	 7.7120e-01	 3.3503e-09	-1.2004e-08	 2.9427e-11	 3.3782e+06	 3.0315e+02	 1.4456e+04
 3.9062e+03	 1.4428e+04	 4.1367e+00	 8.6247e-01	 1.8734e-09	-6.8132e-09	 3.2347e-11	 6.0413e+06	 3.0315e+02	 1.4458e+04
 1.9531e+03	 1.4428e+04	 4.5557e+00	 9.3336e-01	 1.0137e-09	-3.8617e-09	 3.5624e-11	 1.1165e+07	 3.0315e+02	 1.4461e+04
 9.7656e+02	 1.4428e+04	 4.9595e+00	 9.9877e-01	 5.4236e-10	-2.1501e-09	 3.8781e-11	 2.0867e+07	 3.0315e+02	 1.4464e+04
 4.8828e+02	 1.4428e+04	 5.3565e+00	 1.1167e+00	 3.0321e-10	-1.1828e-09	 4.1886e-11	 3.7326e+07	 3.0315e+02	 1.4466e+04
 2.4414e+02	 1.4428e+04	 5.7745e+00	 1.3564e+00	 1.8414e-10	-6.4817e-10	 4.5154e-11	 6.1462e+07	 3.0315e+02	 1.4471e+04
 1.2207e+02	 1.4428e+04	 6.2642e+00	 1.8000e+00	 1.2218e-10	-3.5733e-10	 4.8984e-11	 9.2630e+07	 3.0315e+02	 1.4474e+04
 6.1035e+01	 1.4428e+04	 6.8913e+00	 2.5721e+00	 8.7297e-11	-1.9995e-10	 5.3887e-11	 1.2965e+08	 3.0316e+02	 1.4476e+04
 3.0518e+01	 1.4428e+04	 7.7407e+00	 3.8927e+00	 6.6059e-11	-1.1439e-10	 6.0529e-11	 1.7133e+08	 3.0315e+02	 1.4479e+04
 1.5259e+01	 1.4428e+04	 8.9572e+00	 6.1558e+00	 5.2231e-11	-6.7516e-11	 7.0042e-11	 2.1668e+08	 3.0315e+02	 1.4482e+04
 7.6294e+00	 1.4428e+04	 1.0772e+01	 1.0074e+01	 4.2737e-11	-4.1456e-11	 8.4231e-11	 2.6482e+08	 3.0315e+02	 1.4485e+04
 1.9073e+00	 1.4428e+04	 1.8142e+01	 2.8872e+01	 3.0622e-11	-1.8181e-11	 1.4187e-10	 3.6959e+08	 3.0315e+02	 1.4488e+04
 4.7684e-01	 1.4428e+04	 4.0228e+01	 8.8439e+01	 2.3450e-11	-1.0401e-11	 3.1457e-10	 4.8264e+08	 3.0315e+02	 1.4499e+04
 1.0000e-01	 1.4428e+04	 1.1750e+02	 3.0433e+02	 1.6923e-11	-6.4783e-12	 9.1883e-10	 6.6879e+08	 3.0315e+02	 1.4540e+04
 1.0000e+06	 1.4537e+04	 2.5020e+00	 1.5788e-01	 8.7791e-08	-8.3518e-07	 1.9564e-11	 1.2892e+05	 3.0315e+02	 1.4546e+04
 5.0000e+05	 1.4537e+04	 2.5690e+00	 2.0553e-01	 5.7145e-08	-4.3624e-07	 2.0089e-11	 1.9805e+05	 3.0315e+02	 1.4549e+04
 2.5000e+05	 1.4537e+04	 2.6592e+00	 2.7160e-01	 3.7756e-08	-2.3065e-07	 2.0794e-11	 2.9976e+05	 3.0315e+02	 1.4552e+04
 1.2500e+05	 1.4537e+04	 2.7846e+00	 3.5501e-01	 2.4676e-08	-1.2405e-07	 2.1775e-11	 4.5866e+05	 3.0315e+02	 1.4554e+04
 6.2500e+04	 1.4537e+04	 2.9542e+00	 4.5257e-01	 1.5728e-08	-6.7915e-08	 2.3100e-11	 7.1957e+05	 3.0314e+02	 1.4557e+04
 3.1250e+04	 1.4537e+04	 3.1728e+00	 5.5838e-01	 9.7030e-09	-3.7757e-08	 2.4810e-11	 1.1664e+06	 3.0315e+02	 1.4559e+04
 1.5625e+04	 1.4537e+04	 3.4433e+00	 6.6673e-01	 5.7928e-09	-2.1229e-08	 2.6926e-11	 1.9537e+06	 3.0314e+02	 1.4562e+04
 7.8125e+03	 1.4537e+04	 3.7669e+00	 7.7189e-01	 3.3533e-09	-1.2020e-08	 2.9455e-11	 3.3751e+06	 3.0315e+02	 1.4564e+04
 3.9062e+03	 1.4537e+04	 4.1406e+00	 8.6317e-01	 1.8749e-09	-6.8217e-09	 3.2378e-11	 6.0364e+06	 3.0314e+02	 1.4567e+04
 1.9531e+03	 1.4537e+04	 4.5599e+00	 9.3443e-01	 1.0148e-09	-3.8663e-09	 3.5657e-11	 1.1152e+07	 3.0315e+02	 1.4569e+04
 9.7656e+02	 1.4537e+04	 4.9642e+00	 1.0002e+00	 5.4314e-10	-2.1527e-09	 3.8818e-11	 2.0838e+07	 3.0315e+02	 1.4572e+04
 4.8828e+02	 1.4537e+04	 5.3620e+00	 1.1187e+00	 3.0374e-10	-1.1843e-09	 4.1929e-11	 3.7260e+07	 3.0315e+02	 1.4575e+04
 2.4414e+02	 1.4537e+04	 5.7812e+00	 1.3589e+00	 1.8449e-10	-6.4909e-10	 4.5207e-11	 6.1347e+07	 3.0315e+02	 1.4580e+04
 1.2207e+02	 1.4537e+04	 6.2722e+00	 1.8024e+00	 1.2234e-10	-3.5787e-10	 4.9046e-11	 9.2507e+07	 3.0315e+02	 1.4583e+04
 6.1035e+01	 1.4537e+04	 6.9004e+00	 2.5768e+00	 8.7456e-11	-2.0026e-10	 5.3959e-11	 1.2941e+08	 3.0315e+02	 1.4585e+04
 3.0518e+01	 1.4537e+04	 7.7499e+00	 3.9011e+00	 6.6201e-11	-1.1454e-10	 6.0601e-11	 1.7096e+08	 3.0314e+02	 1.4588e+04
 1.5259e+01	 1.4537e+04	 8.9679e+00	 6.1707e+00	 5.2358e-11	-6.7606e-11	 7.0125e-11	 2.1616e+08	 3.0315e+02	 1.4591e+04
 7.6294e+00	 1.4537e+04	 1.0786e+01	 1.0120e+01	 4.2935e-11	-4.1518e-11	 8.4345e-11	 2.6360e+08	 3.0315e+02	 1.4594e+04
 1.9073e+00	 1.4537e+04	 1.8213e+01	 2.8719e+01	 3.0460e-11	-1.8257e-11	 1.4242e-10	 3.7156e+08	 3.0315e+02	 1.4596e+04
 4.7684e-01	 1.4537e+04	 4.0425e+01	 8.8301e+01	 2.3413e-11	-1.0454e-11	 3.1611e-10	 4.8339e+08	 3.0315e+02	 1.4608e+04
 1.0000e-01	 1.4537e+04	 1.1930e+02	 3.0673e+02	 1.7056e-11	-6.5783e-12	 9.3289e-10	 6.6356e+08	 3.0314e+02	 1.4649e+04
 1.0000e+06	 1.4646e+04	 2.5031e+00	 1.5845e-01	 8.8109e-08	-8.3582e-07	 1.9573e-11	 1.2845e+05	 3.0315e+02	 1.4656e+04
 5.0000e+05	 1.4646e+04	 2.5704e+00	 2.0630e-01	 5.7357e-08	-4.3663e-07	 2.0100e-11	 1.9732e+05	 3.0315e+02	 1.4658e+04
 2.5000e+05	 1.4646e+04	 2.6609e+00	 2.7259e-01	 3.7894e-08	-2.3089e-07	 2.0807e-11	 2.9867e+05	 3.0315e+02	 1.4661e+04
 1.2500e+05	 1.4646e+04	 2.7870e+00	 3.5603e-01	 2.4747e-08	-1.2421e-07	 2.1793e-11	 4.5733e+05	 3.0315e+02	 1.4663e+04
 6.2500e+04	 1.4646e+04	 2.9570e+00	 4.5370e-01	 1.5768e-08	-6.8013e-08	 2.3123e-11	 7.1777e+05	 3.0315e+02	 1.4666e+04
 3.1250e+04	 1.4646e+04	 3.1761e+00	 5.5948e-01	 9.7221e-09	-3.7815e-08	 2.4836e-11	 1.1641e+06	 3.0315e+02	 1.4669e+04
 1.5625e+04	 1.4646e+04	 3.4472e+00	 6.6776e-01	 5.8018e-09	-2.1262e-08	 2.6956e-11	 1.9507e+06	 3.0315e+02	 1.4671e+04
 7.8125e+03	 1.4646e+04	 3.7711e+00	 7.7286e-01	 3.3575e-09	-1.2038e-08	 2.9488e-11	 3.3709e+06	 3.0315e+02	 1.4674e+04
 3.9062e+03	 1.4646e+04	 4.1452e+00	 8.6431e-01	 1.8774e-09	-6.8317e-09	 3.2414e-11	 6.0284e+06	 3.0315e+02	 1.4677e+04
 1.9531e+03	 1.4646e+04	 4.5648e+00	 9.3581e-01	 1.0163e-09	-3.8716e-09	 3.5695e-11	 1.1136e+07	 3.0315e+02	 1.4679e+04
 9.7656e+02	 1.4646e+04	 4.9697e+00	 1.0021e+00	 5.4419e-10	-2.1556e-09	 3.8861e-11	 2.0797e+07	 3.0314e+02	 1.4681e+04
 4.8828e+02	 1.4646e+04	 5.3685e+00	 1.1217e+00	 3.0455e-10	-1.1861e-09	 4.1980e-11	 3.7162e+07	 3.0315e+02	 1.4684e+04
 2.4414e+02	 1.4646e+04	 5.7891e+00	 1.3628e+00	 1.8501e-10	-6.5016e-10	 4.5269e-11	 6.1174e+07	 3.0315e+02	 1.4689e+04
 1.2207e+02	 1.4646e+04	 6.2812e+00	 1.8082e+00	 1.2274e-10	-3.5848e-10	 4.9116e-11	 9.2208e+07	 3.0315e+02	 1.4692e+04
 6.1035e+01	 1.4646e+04	 6.9113e+00	 2.5867e+00	 8.7793e-11	-2.0063e-10	 5.4044e-11	 1.2891e+08	 3.0315e+02	 1.4695e+04
 3.0518e+01	 1.4646e+04	 7.7650e+00	 3.9234e+00	 6.6578e-11	-1.1480e-10	 6.0719e-11	 1.6999e+08	 3.0314e+02	 1.4698e+04
 1.5259e+01	 1.4646e+04	 8.9945e+00	 6.2178e+00	 5.2757e-11	-6.7832e-11	 7.0333e-11	 2.1452e+08	 3.0315e+02	 1.4700e+04
 7.6294e+00	 1.4646e+04	 1.0843e+01	 1.0197e+01	 4.3260e-11	-4.1757e-11	 8.4787e-11	 2.6162e+08	 3.0315e+02	 1.4703e+04
 1.9073e+00	 1.4646e+04	 1.8397e+01	 2.9055e+01	 3.0816e-11	-1.8451e-11	 1.4386e-10	 3.6727e+08	 3.0315e+02	 1.4705e+04
 4.7684e-01	 1.4646e+04	 4.0652e+01	 8.8214e+01	 2.3390e-11	-1.0514e-11	 3.1789e-10	 4.8387e+08	 3.0315e+02	 1.4717e+04
 1.0000e-01	 1.4646e+04	 1.1954e+02	 3.0755e+02	 1.7102e-11	-6.5914e-12	 9.3473e-10	 6.6178e+08	 3.0316e+02	 1.4758e+04
 1.0000e+06	 1.4755e+04	 2.5044e+00	 1.5918e-01	 8.8513e-08	-8.3652e-07	 1.9583e-11	 1.2786e+05	 3.0316e+02	 1.4764e+04
 5.0000e+05	 1.4755e+04	 2.5722e+00	 2.0709e-01	 5.7577e-08	-4.3713e-07	 2.0114e-11	 1.9657e+05	 3.0317e+02	 1.4767e+04
 2.5000e+05	 1.4755e+04	 2.6629e+00	 2.7357e-01	 3.8030e-08	-2.3116e-07	 2.0823e-11	 2.9760e+05	 3.0316e+02	 1.4770e+04
 1.2500e+05	 1.4755e+04	 2.7895e+00	 3.5727e-01	 2.4833e-08	-1.2438e-07	 2.1813e-11	 4.5575e+05	 3.0315e+02	 1.4773e+04
 6.2500e+04	 1.4755e+04	 2.9603e+00	 4.5504e-01	 1.5814e-08	-6.8128e-08	 2.3148e-11	 7.1565e+05	 3.0316e+02	 1.4775e+04
 3.1250e+04	 1.4755e+04	 3.1800e+00	 5.6090e-01	 9.7467e-09	-3.7882e-08	 2.4867e-11	 1.1612e+06	 3.0316e+02	 1.4778e+04
 1.5625e+04	 1.4755e+04	 3.4517e+00	 6.6908e-01	 5.8133e-09	-2.1301e-08	 2.6991e-11	 1.9469e+06	 3.0316e+02	 1.4780e+04
 7.8125e+03	 1.4755e+04	 3.7761e+00	 7.7431e-01	 3.3638e-09	-1.2060e-08	 2.9528e-11	 3.3646e+06	 3.0316e+02	 1.4782e+04
 3.9062e+03	 1.4755e+04	 4.1507e+00	 8.6575e-01	 1.8805e-09	-6.8437e-09	 3.2457e-11	 6.0184e+06	 3.0315e+02	 1.4785e+04
 1.9531e+03	 1.4755e+04	 4.5708e+00	 9.3770e-01	 1.0184e-09	-3.8781e-09	 3.5742e-11	 1.1113e+07	 3.0315e+02	 1.4788e+04
 9.7656e+02	 1.4755e+04	 4.9763e+00	 1.0049e+00	 5.4572e-10	-2.1592e-09	 3.8912e-11	 2.0739e+07	 3.0315e+02	 1.4790e+04
 4.8828e+02	 1.4755e+04	 5.3764e+00	 1.1257e+00	 3.0565e-10	-1.1883e-09	 4.2041e-11	 3.7028e+07	 3.0315e+02	 1.4793e+04
 2.4414e+02	 1.4755e+04	 5.7980e+00	 1.3687e+00	 1.8582e-10	-6.5137e-10	 4.5338e-11	 6.0908e+07	 3.0315e+02	 1.4798e+04
 1.2207e+02	 1.4755e+04	 6.2907e+00	 1.8177e+00	 1.2338e-10	-3.5913e-10	 4.9191e-11	 9.1727e+07	 3.0315e+02	 1.4801e+04
 6.1035e+01	 1.4755e+04	 6.9218e+00	 2.6051e+00	 8.8415e-11	-2.0098e-10	 5.4126e-11	 1.2801e+08	 3.0315e+02	 1.4803e+04
 3.0518e+01	 1.4755e+04	 7.7780e+00	 3.9570e+00	 6.7148e-11	-1.1502e-10	 6.0821e-11	 1.6855e+08	 3.0316e+02	 1.4807e+04
 1.5259e+01	 1.4755e+04	 9.0103e+00	 6.2828e+00	 5.3309e-11	-6.7966e-11	 7.0457e-11	 2.1231e+08	 3.0315e+02	 1.4809e+04
 7.6294e+00	 1.4755e+04	 1.0864e+01	 1.0330e+01	 4.3823e-11	-4.1846e-11	 8.4950e-11	 2.5826e+08	 3.0315e+02	 1.4812e+04
 1.9073e+00	 1.4755e+04	 1.8577e+01	 2.9683e+01	 3.1482e-11	-1.8642e-11	 1.4527e-10	 3.5950e+08	 3.0315e+02	 1.4815e+04
 4.7684e-01	 1.4755e+04	 4.0945e+01	 8.9189e+01	 2.3649e-11	-1.0591e-11	 3.2017e-10	 4.7858e+08	 3.0315e+02	 1.4826e+04
 1.0000e-01	 1.4755e+04	 1.2021e+02	 3.0827e+02	 1.7142e-11	-6.6289e-12	 9.4001e-10	 6.6023e+08	 3.0315e+02	 1.4867e+04
 1.0000e+06	 1.4864e+04	 2.5058e+00	 1.5971e-01	 8.8806e-08	-8.3732e-07	 1.9594e-11	 1.2744e+05	 3.0315e+02	 1.4874e+04
 5.0000e+05	 1.4864e+04	 2.5738e+00	 2.0776e-01	 5.7764e-08	-4.3758e-07	 2.0126e-11	 1.9593e+05	 3.0315e+02	 1.4876e+04
 2.5000e+05	 1.4864e+04	 2.6651e+00	 2.7466e-01	 3.8182e-08	-2.3147e-07	 2.0840e-11	 2.9641e+05	 3.0315e+02	 1.4879e+04
 1.2500e+05	 1.4864e+04	 2.7920e+00	 3.5848e-01	 2.4917e-08	-1.2456e-07	 2.1832e-11	 4.5421e+05	 3.0314e+02	 1.4882e+04
 6.2500e+04	 1.4864e+04	 2.9633e+00	 4.5634e-01	 1.5860e-08	-6.8233e-08	 2.3172e-11	 7.1361e+05	 3.0315e+02	 1.4884e+04
 3.1250e+04	 1.4864e+04	 3.1837e+00	 5.6217e-01	 9.7688e-09	-3.7945e-08	 2.4895e-11	 1.1586e+06	 3.0315e+02	 1.4887e+04
 1.5625e+04	 1.4864e+04	 3.4559e+00	 6.7041e-01	 5.8248e-09	-2.1338e-08	 2.7024e-11	 1.9430e+06	 3.0315e+02	 1.4889e+04
 7.8125e+03	 1.4864e+04	 3.7809e+00	 7.7571e-01	 3.3699e-09	-1.2081e-08	 2.9566e-11	 3.3585e+06	 3.0314e+02	 1.4892e+04
 3.9062e+03	 1.4864e+04	 4.1559e+00	 8.6729e-01	 1.8839e-09	-6.8551e-09	 3.2498e-11	 6.0077e+06	 3.0315e+02	 1.4894e+04
 1.9531e+03	 1.4864e+04	 4.5766e+00	 9.3973e-01	 1.0206e-09	-3.8844e-09	 3.5788e-11	 1.1089e+07	 3.0314e+02	 1.4897e+04
 9.7656e+02	 1.4864e+04	 4.9829e+00	 1.0078e+00	 5.4727e-10	-2.1628e-09	 3.8964e-11	 2.0680e+07	 3.0315e+02	 1.4899e+04
 4.8828e+02	 1.4864e+04	 5.3843e+00	 1.1298e+00	 3.0676e-10	-1.1904e-09	 4.2103e-11	 3.6894e+07	 3.0315e+02	 1.4902e+04
 2.4414e+02	 1.4864e+04	 5.8077e+00	 1.3745e+00	 1.8660e-10	-6.5268e-10	 4.5414e-11	 6.0651e+07	 3.0315e+02	 1.4907e+04
 1.2207e+02	 1.4864e+04	 6.3029e+00	 1.8263e+00	 1.2397e-10	-3.5995e-10	 4.9286e-11	 9.1297e+07	 3.0315e+02	 1.4910e+04
 6.1035e+01	 1.4864e+04	 6.9370e+00	 2.6184e+00	 8.8867e-11	-2.0150e-10	 5.4245e-11	 1.2736e+08	 3.0314e+02	 1.4912e+04
 3.0518e+01	 1.4864e+04	 7.7981e+00	 3.9781e+00	 6.7507e-11	-1.1536e-10	 6.0978e-11	 1.6765e+08	 3.0314e+02	 1.4915e+04
 1.5259e+01	 1.4864e+04	 9.0378e+00	 6.3131e+00	 5.3566e-11	-6.8200e-11	 7.0672e-11	 2.1129e+08	 3.0315e+02	 1.4918e+04
 7.6294e+00	 1.4864e+04	 1.0907e+01	 1.0383e+01	 4.4048e-11	-4.2030e-11	 8.5290e-11	 2.5694e+08	 3.0315e+02	 1.4921e+04
 1.9073e+00	 1.4864e+04	 1.8697e+01	 2.9753e+01	 3.1556e-11	-1.8769e-11	 1.4620e-10	 3.5865e+08	 3.0314e+02	 1.4924e+04
 4.7684e-01	 1.4864e+04	 4.1503e+01	 8.9910e+01	 2.3840e-11	-1.0740e-11	 3.2454e-10	 4.7474e+08	 3.0314e+02	 1.4935e+04
 1.0000e-01	 1.4864e+04	 1.2141e+02	 3.1062e+02	 1.7273e-11	-6.6954e-12	 9.4936e-10	 6.5524e+08	 3.0315e+02	 1.4975e+04
 1.0000e+06	 1.4973e+04	 2.5071e+00	 1.6052e-01	 8.9260e-08	-8.3803e-07	 1.9604e-11	 1.2679e+05	 3.0315e+02	 1.4982e+04
 5.0000e+05	 1.4973e+04	 2.5754e+00	 2.0884e-01	 5.8064e-08	-4.3801e-07	 2.0139e-11	 1.9492e+05	 3.0315e+02	 1.4985e+04
 2.5000e+05	 1.4973e+04	 2.6669e+00	 2.7578e-01	 3.8338e-08	-2.3173e-07	 2.0854e-11	 2.9521e+05	 3.0315e+02	 1.4987e+04
 1.2500e+05	 1.4973e+04	 2.7947e+00	 3.5972e-01	 2.5003e-08	-1.2475e-07	 2.1853e-11	 4.5265e+05	 3.0315e+02	 1.4990e+04
 6.2500e+04	 1.4973e+04	 2.9667e+00	 4.5775e-01	 1.5909e-08	-6.8349e-08	 2.3198e-11	 7.1142e+05	 3.0314e+02	 1.4992e+04
 3.1250e+04	 1.4973e+04	 3.1877e+00	 5.6366e-01	 9.7947e-09	-3.8015e-08	 2.4927e-11	 1.1555e+06	 3.0315e+02	 1.4995e+04
 1.5625e+04	 1.4973e+04	 3.4606e+00	 6.7196e-01	 5.8383e-09	-2.1379e-08	 2.7061e-11	 1.9385e+06	 3.0315e+02	 1.4998e+04
 7.8125e+03	 1.4973e+04	 3.7863e+00	 7.7733e-01	 3.3769e-09	-1.2104e-08	 2.9607e-11	 3.3515e+06	 3.0315e+02	 1.5000e+04
 3.9062e+03	 1.4973e+04	 4.1620e+00	 8.6923e-01	 1.8881e-09	-6.8683e-09	 3.2545e-11	 5.9943e+06	 3.0316e+02	 1.5003e+04
 1.9531e+03	 1.4973e+04	 4.5834e+00	 9.4223e-01	 1.0233e-09	-3.8917e-09	 3.5840e-11	 1.1060e+07	 3.0316e+02	 1.5005e+04
 9.7656e+02	 1.4973e+04	 4.9907e+00	 1.0113e+00	 5.4916e-10	-2.1670e-09	 3.9025e-11	 2.0609e+07	 3.0315e+02	 1.5008e+04
 4.8828e+02	 1.4973e+04	 5.3935e+00	 1.1350e+00	 3.0816e-10	-1.1929e-09	 4.2175e-11	 3.6727e+07	 3.0315e+02	 1.5010e+04
 2.4414e+02	 1.4973e+04	 5.8189e+00	 1.3821e+00	 1.8763e-10	-6.5420e-10	 4.5502e-11	 6.0318e+07	 3.0315e+02	 1.5016e+04
 1.2207e+02	 1.4973e+04	 6.3170e+00	 1.8386e+00	 1.2480e-10	-3.6091e-10	 4.9397e-11	 9.0687e+07	 3.0316e+02	 1.5018e+04
 6.1035e+01	 1.4973e+04	 6.9552e+00	 2.6377e+00	 8.9521e-11	-2.0211e-10	 5.4387e-11	 1.2642e+08	 3.0315e+02	 1.5021e+04
 3.0518e+01	 1.4973e+04	 7.8250e+00	 4.0107e+00	 6.8060e-11	-1.1582e-10	 6.1189e-11	 1.6629e+08	 3.0315e+02	 1.5024e+04
 1.5259e+01	 1.4973e+04	 9.0786e+00	 6.3689e+00	 5.4039e-11	-6.8546e-11	 7.0991e-11	 2.0944e+08	 3.0315e+02	 1.5026e+04
 7.6294e+00	 1.4973e+04	 1.0974e+01	 1.0452e+01	 4.4341e-11	-4.2313e-11	 8.5811e-11	 2.5524e+08	 3.0316e+02	 1.5029e+04
 1.9073e+00	 1.4973e+04	 1.8807e+01	 2.9945e+01	 3.1760e-11	-1.8887e-11	 1.4707e-10	 3.5635e+08	 3.0315e+02	 1.5031e+04
 4.7684e-01	 1.4973e+04	 4.1781e+01	 9.0878e+01	 2.4096e-11	-1.0813e-11	 3.2671e-10	 4.6968e+08	 3.0316e+02	 1.5043e+04
 1.0000e-01	 1.4973e+04	 1.2114e+02	 3.1003e+02	 1.7240e-11	-6.6807e-12	 9.4729e-10	 6.5649e+08	 3.0315e+02	 1.5083e+04
 1.0000e+06	 1.5081e+04	 2.5087e+00	 1.6108e-01	 8.9571e-08	-8.3892e-07	 1.9617e-11	 1.2635e+05	 3.0315e+02	 1.5090e+04
 5.0000e+05	 1.5081e+04	 2.5772e+00	 2.0988e-01	 5.8353e-08	-4.3852e-07	 2.0153e-11	 1.9395e+05	 3.0314e+02	 1.5093e+04
 2.5000e+05	 1.5081e+04	 2.6692e+00	 2.7698e-01	 3.8504e-08	-2.3205e-07	 2.0872e-11	 2.9394e+05	 3.0315e+02	 1.5095e+04
 1.2500e+05	 1.5081e+04	 2.7976e+00	 3.6113e-01	 2.5101e-08	-1.2495e-07	 2.1876e-11	 4.5088e+05	 3.0315e+02	 1.5098e+04
 6.2500e+04	 1.5081e+04	 2.9702e+00	 4.5930e-01	 1.5962e-08	-6.8471e-08	 2.3226e-11	 7.0902e+05	 3.0315e+02	 1.5100e+04
 3.1250e+04	 1.5081e+04	 3.1919e+00	 5.6528e-01	 9.8228e-09	-3.8089e-08	 2.4960e-11	 1.1522e+06	 3.0314e+02	 1.5103e+04
 1.5625e+04	 1.5081e+04	 3.4655e+00	 6.7370e-01	 5.8534e-09	-2.1422e-08	 2.7099e-11	 1.9335e+06	 3.0315e+02	 1.5105e+04
 7.8125e+03	 1.5081e+04	 3.7919e+00	 7.7928e-01	 3.3854e-09	-1.2129e-08	 2.9651e-11	 3.3431e+06	 3.0315e+02	 1.5108e+04
 3.9062e+03	 1.5081e+04	 4.1684e+00	 8.7141e-01	 1.8928e-09	-6.8820e-09	 3.2595e-11	 5.9793e+06	 3.0314e+02	 1.5111e+04
 1.9531e+03	 1.5081e+04	 4.5905e+00	 9.4501e-01	 1.0263e-09	-3.8995e-09	 3.5896e-11	 1.1027e+07	 3.0314e+02	 1.5113e+04
